timepoint_id	timestamp	timeseries
1	2018010100	2018_01
2	2018010101	2018_01
3	2018010102	2018_01
4	2018010103	2018_01
5	2018010104	2018_01
6	2018010105	2018_01
7	2018010106	2018_01
8	2018010107	2018_01
9	2018010108	2018_01
10	2018010109	2018_01
11	2018010110	2018_01
12	2018010111	2018_01
13	2018010112	2018_01
14	2018010113	2018_01
15	2018010114	2018_01
16	2018010115	2018_01
17	2018010116	2018_01
18	2018010117	2018_01
19	2018010118	2018_01
20	2018010119	2018_01
21	2018010120	2018_01
22	2018010121	2018_01
23	2018010122	2018_01
24	2018010123	2018_01
25	2018010200	2018_01
26	2018010201	2018_01
27	2018010202	2018_01
28	2018010203	2018_01
29	2018010204	2018_01
30	2018010205	2018_01
31	2018010206	2018_01
32	2018010207	2018_01
33	2018010208	2018_01
34	2018010209	2018_01
35	2018010210	2018_01
36	2018010211	2018_01
37	2018010212	2018_01
38	2018010213	2018_01
39	2018010214	2018_01
40	2018010215	2018_01
41	2018010216	2018_01
42	2018010217	2018_01
43	2018010218	2018_01
44	2018010219	2018_01
45	2018010220	2018_01
46	2018010221	2018_01
47	2018010222	2018_01
48	2018010223	2018_01
49	2018010300	2018_01
50	2018010301	2018_01
51	2018010302	2018_01
52	2018010303	2018_01
53	2018010304	2018_01
54	2018010305	2018_01
55	2018010306	2018_01
56	2018010307	2018_01
57	2018010308	2018_01
58	2018010309	2018_01
59	2018010310	2018_01
60	2018010311	2018_01
61	2018010312	2018_01
62	2018010313	2018_01
63	2018010314	2018_01
64	2018010315	2018_01
65	2018010316	2018_01
66	2018010317	2018_01
67	2018010318	2018_01
68	2018010319	2018_01
69	2018010320	2018_01
70	2018010321	2018_01
71	2018010322	2018_01
72	2018010323	2018_01
73	2018010400	2018_01
74	2018010401	2018_01
75	2018010402	2018_01
76	2018010403	2018_01
77	2018010404	2018_01
78	2018010405	2018_01
79	2018010406	2018_01
80	2018010407	2018_01
81	2018010408	2018_01
82	2018010409	2018_01
83	2018010410	2018_01
84	2018010411	2018_01
85	2018010412	2018_01
86	2018010413	2018_01
87	2018010414	2018_01
88	2018010415	2018_01
89	2018010416	2018_01
90	2018010417	2018_01
91	2018010418	2018_01
92	2018010419	2018_01
93	2018010420	2018_01
94	2018010421	2018_01
95	2018010422	2018_01
96	2018010423	2018_01
97	2018010500	2018_01
98	2018010501	2018_01
99	2018010502	2018_01
100	2018010503	2018_01
101	2018010504	2018_01
102	2018010505	2018_01
103	2018010506	2018_01
104	2018010507	2018_01
105	2018010508	2018_01
106	2018010509	2018_01
107	2018010510	2018_01
108	2018010511	2018_01
109	2018010512	2018_01
110	2018010513	2018_01
111	2018010514	2018_01
112	2018010515	2018_01
113	2018010516	2018_01
114	2018010517	2018_01
115	2018010518	2018_01
116	2018010519	2018_01
117	2018010520	2018_01
118	2018010521	2018_01
119	2018010522	2018_01
120	2018010523	2018_01
121	2018010600	2018_01
122	2018010601	2018_01
123	2018010602	2018_01
124	2018010603	2018_01
125	2018010604	2018_01
126	2018010605	2018_01
127	2018010606	2018_01
128	2018010607	2018_01
129	2018010608	2018_01
130	2018010609	2018_01
131	2018010610	2018_01
132	2018010611	2018_01
133	2018010612	2018_01
134	2018010613	2018_01
135	2018010614	2018_01
136	2018010615	2018_01
137	2018010616	2018_01
138	2018010617	2018_01
139	2018010618	2018_01
140	2018010619	2018_01
141	2018010620	2018_01
142	2018010621	2018_01
143	2018010622	2018_01
144	2018010623	2018_01
145	2018010700	2018_01
146	2018010701	2018_01
147	2018010702	2018_01
148	2018010703	2018_01
149	2018010704	2018_01
150	2018010705	2018_01
151	2018010706	2018_01
152	2018010707	2018_01
153	2018010708	2018_01
