LOAD_ZONE	TIMEPOINT	zone_demand_mw
Northeast	6553	2163.904314
Northeast	6554	2129.779438
Northeast	6555	2099.817066
Northeast	6556	2095.449152
Northeast	6557	2102.23674
Northeast	6558	2137.665056
Northeast	6559	2207.357492
Northeast	6560	2293.280446
Northeast	6561	2372.547738
Northeast	6562	2450.02459
Northeast	6563	2479.325224
Northeast	6564	2467.077594
Northeast	6565	2425.263746
Northeast	6566	2360.372482
Northeast	6567	2297.324336
Northeast	6568	2269.853994
Northeast	6569	2268.232282
Northeast	6570	2381.806822
Northeast	6571	2533.0688
Northeast	6572	2516.399304
Northeast	6573	2464.329972
Northeast	6574	2394.664938
Northeast	6575	2273.295236
Northeast	6576	2137.972692
Northeast	6577	2007.719192
Northeast	6578	1917.038201
Northeast	6579	1863.6249142
Northeast	6580	1850.0129444
Northeast	6581	1877.4817078
Northeast	6582	1958.6233528
Northeast	6583	2077.75649
Northeast	6584	2174.68055
Northeast	6585	2262.060602
Northeast	6586	2352.353422
Northeast	6587	2418.64406
Northeast	6588	2456.215382
Northeast	6589	2462.868792
Northeast	6590	2464.038264
Northeast	6591	2459.130318
Northeast	6592	2459.365224
Northeast	6593	2463.818846
Northeast	6594	2558.769396
Northeast	6595	2712.199254
Northeast	6596	2684.878798
Northeast	6597	2618.809976
Northeast	6598	2511.895744
Northeast	6599	2331.960204
Northeast	6600	2138.454974
Northeast	6601	2020.566096
Northeast	6602	1945.9051446
Northeast	6603	1916.645114
Northeast	6604	1929.814252
Northeast	6605	1995.7272244
Northeast	6606	2189.618282
Northeast	6607	2512.056084
Northeast	6608	2686.997528
Northeast	6609	2708.584034
Northeast	6610	2736.500102
Northeast	6611	2785.587262
Northeast	6612	2820.719222
Northeast	6613	2858.429494
Northeast	6614	2894.587044
Northeast	6615	2919.249156
Northeast	6616	2950.552082
Northeast	6617	3050.350354
Northeast	6618	3266.780302
Northeast	6619	3467.790784
Northeast	6620	3486.515396
Northeast	6621	3460.706076
Northeast	6622	3367.763802
Northeast	6623	3176.723616
Northeast	6624	2988.154554
Northeast	6625	2919.1294
Northeast	6626	2913.026066
Northeast	6627	2948.873202
Northeast	6628	3032.644482
Northeast	6629	3176.342566
Northeast	6630	3429.072306
Northeast	6631	3813.761394
Northeast	6632	3955.177252
Northeast	6633	3904.358
Northeast	6634	3868.556368
Northeast	6635	3825.305402
Northeast	6636	3748.786582
Northeast	6637	3636.297616
Northeast	6638	3565.03702
Northeast	6639	3436.542888
Northeast	6640	3287.122948
Northeast	6641	3296.806698
Northeast	6642	3533.461574
Northeast	6643	3812.283352
Northeast	6644	3859.351884
Northeast	6645	3840.36096
Northeast	6646	3725.87053
Northeast	6647	3494.20074
Northeast	6648	3310.063382
Northeast	6649	3176.827542
Northeast	6650	3137.764034
Northeast	6651	3107.983602
Northeast	6652	3130.925728
Northeast	6653	3225.446772
Northeast	6654	3439.661472
Northeast	6655	3784.20197
Northeast	6656	3898.85733
Northeast	6657	3804.076544
Northeast	6658	3752.765924
Northeast	6659	3731.816504
Northeast	6660	3691.275294
Northeast	6661	3649.704776
Northeast	6662	3612.217484
Northeast	6663	3587.299506
Northeast	6664	3613.473208
Northeast	6665	3771.41146
Northeast	6666	4038.430992
Northeast	6667	4274.359922
Northeast	6668	4331.579428
Northeast	6669	4351.166602
Northeast	6670	4256.007936
Northeast	6671	4055.678188
Northeast	6672	3896.039588
Northeast	6673	3831.208636
Northeast	6674	3812.03359
Northeast	6675	3818.398458
Northeast	6676	3857.299534
Northeast	6677	3976.177992
Northeast	6678	4207.077908
Northeast	6679	4537.253262
Northeast	6680	4707.283686
Northeast	6681	4698.031484
Northeast	6682	4723.264986
Northeast	6683	4720.995526
Northeast	6684	4681.932886
Northeast	6685	4640.340862
Northeast	6686	4639.92125
Northeast	6687	4650.496266
Northeast	6688	4647.28609
Northeast	6689	4717.952834
Northeast	6690	4871.427958
Northeast	6691	5016.203514
Northeast	6692	4982.024004
Northeast	6693	4923.18309
Northeast	6694	4817.923174
Northeast	6695	4648.729844
Northeast	6696	4505.8191
Northeast	6697	4457.1699
Northeast	6698	4429.958494
Northeast	6699	4427.268252
Northeast	6700	4460.502218
Northeast	6701	4533.953994
Northeast	6702	4646.672966
Northeast	6703	4791.917482
Northeast	6704	4915.79298
Northeast	6705	4901.347706
Northeast	6706	4731.948204
Northeast	6707	4502.65146
Northeast	6708	4242.168188
Northeast	6709	3967.790682
Northeast	6710	3698.971036
Northeast	6711	3483.586906
Northeast	6712	3356.656426
Northeast	6713	3366.193224
Northeast	6714	3605.683696
Northeast	6715	3930.592732
Northeast	6716	4048.742822
Northeast	6717	4116.288238
Northeast	6718	4111.653322
Northeast	6719	4050.56109
Northeast	6720	3986.629722
Northeast	6721	3907.393616
Northeast	6722	3891.96478
Northeast	6723	3897.893574
Northeast	6724	3927.346754
Northeast	6725	3991.850914
Northeast	6726	4092.514916
Northeast	6727	4221.486076
Northeast	6728	4329.715214
Northeast	6729	4303.743338
Northeast	6730	4128.660344
Northeast	6731	3906.256892
Northeast	6732	3689.3489
Northeast	6733	3496.806664
Northeast	6734	3334.980046
Northeast	6735	3205.133702
Northeast	6736	3126.11663
Northeast	6737	3146.734616
Northeast	6738	3356.713348
Northeast	6739	3606.589946
Northeast	6740	3674.834512
Northeast	6741	3667.126688
Northeast	6742	3581.979608
Northeast	6743	3411.717218
Northeast	6744	3245.653708
Northeast	6745	3193.78921
Northeast	6746	3159.94679
Northeast	6747	3158.069244
Northeast	6748	3195.915438
Northeast	6749	3313.307548
Northeast	6750	3556.91758
Northeast	6751	3899.140234
Northeast	6752	3984.988812
Northeast	6753	3826.798292
Northeast	6754	3615.651622
Northeast	6755	3413.902096
Northeast	6756	3226.296498
Northeast	6757	3074.969502
Northeast	6758	2936.83856
Northeast	6759	2818.819328
Northeast	6760	2737.173898
Northeast	6761	2724.756026
Northeast	6762	2841.709264
Northeast	6763	3033.39877
Northeast	6764	3011.205174
Northeast	6765	2949.608412
Northeast	6766	2827.890862
Northeast	6767	2608.569346
Northeast	6768	2413.391768
Northeast	6769	2200.205054
Northeast	6770	2111.095044
Northeast	6771	2075.057584
Northeast	6772	2072.323954
Northeast	6773	2124.363526
Northeast	6774	2304.295138
Northeast	6775	2623.107056
Northeast	6776	2735.005774
Northeast	6777	2679.780666
Northeast	6778	2649.560416
Northeast	6779	2642.103904
Northeast	6780	2626.647176
Northeast	6781	2619.515732
Northeast	6782	2614.0246
Northeast	6783	2599.331278
Northeast	6784	2580.743578
Northeast	6785	2587.071892
Northeast	6786	2668.075032
Northeast	6787	2818.426076
Northeast	6788	2795.212162
Northeast	6789	2724.046966
Northeast	6790	2603.129176
Northeast	6791	2415.347728
Northeast	6792	2206.681136
Northeast	6793	2079.725098
Northeast	6794	2016.966026
Northeast	6795	1983.114132
Northeast	6796	1979.5075752
Northeast	6797	2037.779528
Northeast	6798	2224.400614
Northeast	6799	2549.144362
Northeast	6800	2665.106596
Northeast	6801	2624.722706
Northeast	6802	2632.56638
Northeast	6803	2645.964528
Northeast	6804	2657.336316
Northeast	6805	2664.563642
Northeast	6806	2691.264056
Northeast	6807	2695.828416
Northeast	6808	2677.338824
Northeast	6809	2683.053702
Northeast	6810	2738.6202
Northeast	6811	2875.134512
Northeast	6812	2860.337612
Northeast	6813	2797.543262
Northeast	6814	2671.11822
Northeast	6815	2468.031044
Northeast	6816	2255.114942
Northeast	6817	2101.335426
Northeast	6818	2018.973336
Northeast	6819	1958.2706604
Northeast	6820	1950.748737
Northeast	6821	1996.6158928
Northeast	6822	2146.612124
Northeast	6823	2453.53294
Northeast	6824	2592.51545
Northeast	6825	2597.29033
Northeast	6826	2652.762868
Northeast	6827	2722.537626
Northeast	6828	2753.56265
Northeast	6829	2763.1096
Northeast	6830	2757.23227
Northeast	6831	2728.144532
Northeast	6832	2680.953014
Northeast	6833	2663.909902
Northeast	6834	2733.194024
Northeast	6835	2879.161126
Northeast	6836	2864.903998
Northeast	6837	2827.50054
Northeast	6838	2718.507494
Northeast	6839	2531.572104
Northeast	6840	2342.359256
Northeast	6841	2200.785924
Northeast	6842	2133.131538
Northeast	6843	2100.235042
Northeast	6844	2107.561372
Northeast	6845	2174.277186
Northeast	6846	2367.782968
Northeast	6847	2710.372356
Northeast	6848	2888.185522
Northeast	6849	2887.857614
Northeast	6850	2928.887682
Northeast	6851	2963.995094
Northeast	6852	2984.932892
Northeast	6853	2989.270984
Northeast	6854	3008.285356
Northeast	6855	3008.628926
Northeast	6856	3005.859948
Northeast	6857	3067.117468
Northeast	6858	3189.190978
Northeast	6859	3300.508686
Northeast	6860	3267.817392
Northeast	6861	3225.135634
Northeast	6862	3123.183016
Northeast	6863	2990.972206
Northeast	6864	2810.894734
Northeast	6865	2705.100876
Northeast	6866	2654.145622
Northeast	6867	2609.282866
Northeast	6868	2610.669984
Northeast	6869	2656.554276
Northeast	6870	2733.094394
Northeast	6871	2881.007822
Northeast	6872	3050.38699
Northeast	6873	3183.608084
Northeast	6874	3305.492788
Northeast	6875	3360.177452
Northeast	6876	3338.306682
Northeast	6877	3282.64814
Northeast	6878	3203.007522
Northeast	6879	3133.846964
Northeast	6880	3095.068676
Northeast	6881	3086.894882
Northeast	6882	3171.417844
Northeast	6883	3248.285744
Northeast	6884	3210.599496
Northeast	6885	3148.316182
Northeast	6886	3047.063266
Northeast	6887	2911.888584
Northeast	6888	2759.96727
Northeast	6889	2631.014894
Northeast	6890	2541.394312
Northeast	6891	2490.600628
Northeast	6892	2467.169744
Northeast	6893	2479.572976
Northeast	6894	2533.813748
Northeast	6895	2618.762134
Northeast	6896	2728.27565
Northeast	6897	2829.99943
Northeast	6898	2900.161452
Northeast	6899	2903.13435
Northeast	6900	2875.135956
Northeast	6901	2845.760862
Northeast	6902	2799.834314
Northeast	6903	2738.5455
Northeast	6904	2688.21732
Northeast	6905	2622.54338
Northeast	6906	2701.44712
Northeast	6907	2696.625148
Northeast	6908	2691.643924
Northeast	6909	2630.480036
Northeast	6910	2522.293158
Northeast	6911	2384.070198
Northeast	6912	2242.356352
Northeast	6913	2166.710174
Northeast	6914	2103.790434
Northeast	6915	2076.491332
Northeast	6916	2095.80021
Northeast	6917	2176.151616
Northeast	6918	2340.858676
Northeast	6919	2567.589502
Northeast	6920	2727.096806
Northeast	6921	2795.147136
Northeast	6922	2814.302586
Northeast	6923	2804.923778
Northeast	6924	2774.832114
Northeast	6925	2732.334122
Northeast	6926	2686.005014
Northeast	6927	2641.89107
Northeast	6928	2611.338224
Northeast	6929	2606.49626
Northeast	6930	2696.917886
Northeast	6931	2874.895626
Northeast	6932	2871.704402
Northeast	6933	2828.579844
Northeast	6934	2726.021436
Northeast	6935	2534.972244
Northeast	6936	2352.034302
Northeast	6937	2172.523174
Northeast	6938	2131.000338
Northeast	6939	2126.204544
Northeast	6940	2163.23381
Northeast	6941	2272.52329
Northeast	6942	2516.578216
