timepoint_id	timestamp	timeseries
3625	2017060100	2017_06
3626	2017060101	2017_06
3627	2017060102	2017_06
3628	2017060103	2017_06
3629	2017060104	2017_06
3630	2017060105	2017_06
3631	2017060106	2017_06
3632	2017060107	2017_06
3633	2017060108	2017_06
3634	2017060109	2017_06
3635	2017060110	2017_06
3636	2017060111	2017_06
3637	2017060112	2017_06
3638	2017060113	2017_06
3639	2017060114	2017_06
3640	2017060115	2017_06
3641	2017060116	2017_06
3642	2017060117	2017_06
3643	2017060118	2017_06
3644	2017060119	2017_06
3645	2017060120	2017_06
3646	2017060121	2017_06
3647	2017060122	2017_06
3648	2017060123	2017_06
3649	2017060200	2017_06
3650	2017060201	2017_06
3651	2017060202	2017_06
3652	2017060203	2017_06
3653	2017060204	2017_06
3654	2017060205	2017_06
3655	2017060206	2017_06
3656	2017060207	2017_06
3657	2017060208	2017_06
3658	2017060209	2017_06
3659	2017060210	2017_06
3660	2017060211	2017_06
3661	2017060212	2017_06
3662	2017060213	2017_06
3663	2017060214	2017_06
3664	2017060215	2017_06
3665	2017060216	2017_06
3666	2017060217	2017_06
3667	2017060218	2017_06
3668	2017060219	2017_06
3669	2017060220	2017_06
3670	2017060221	2017_06
3671	2017060222	2017_06
3672	2017060223	2017_06
3673	2017060300	2017_06
3674	2017060301	2017_06
3675	2017060302	2017_06
3676	2017060303	2017_06
3677	2017060304	2017_06
3678	2017060305	2017_06
3679	2017060306	2017_06
3680	2017060307	2017_06
3681	2017060308	2017_06
3682	2017060309	2017_06
3683	2017060310	2017_06
3684	2017060311	2017_06
3685	2017060312	2017_06
3686	2017060313	2017_06
3687	2017060314	2017_06
3688	2017060315	2017_06
3689	2017060316	2017_06
3690	2017060317	2017_06
3691	2017060318	2017_06
3692	2017060319	2017_06
3693	2017060320	2017_06
3694	2017060321	2017_06
3695	2017060322	2017_06
3696	2017060323	2017_06
3697	2017060400	2017_06
3698	2017060401	2017_06
3699	2017060402	2017_06
3700	2017060403	2017_06
3701	2017060404	2017_06
3702	2017060405	2017_06
3703	2017060406	2017_06
3704	2017060407	2017_06
3705	2017060408	2017_06
3706	2017060409	2017_06
3707	2017060410	2017_06
3708	2017060411	2017_06
3709	2017060412	2017_06
3710	2017060413	2017_06
3711	2017060414	2017_06
3712	2017060415	2017_06
3713	2017060416	2017_06
3714	2017060417	2017_06
3715	2017060418	2017_06
3716	2017060419	2017_06
3717	2017060420	2017_06
3718	2017060421	2017_06
3719	2017060422	2017_06
3720	2017060423	2017_06
3721	2017060500	2017_06
3722	2017060501	2017_06
3723	2017060502	2017_06
3724	2017060503	2017_06
3725	2017060504	2017_06
3726	2017060505	2017_06
3727	2017060506	2017_06
3728	2017060507	2017_06
