timepoint_id	timestamp	timeseries
5833	2017090100	2017_09
5834	2017090101	2017_09
5835	2017090102	2017_09
5836	2017090103	2017_09
5837	2017090104	2017_09
5838	2017090105	2017_09
5839	2017090106	2017_09
5840	2017090107	2017_09
5841	2017090108	2017_09
5842	2017090109	2017_09
5843	2017090110	2017_09
5844	2017090111	2017_09
5845	2017090112	2017_09
5846	2017090113	2017_09
5847	2017090114	2017_09
5848	2017090115	2017_09
5849	2017090116	2017_09
5850	2017090117	2017_09
5851	2017090118	2017_09
5852	2017090119	2017_09
5853	2017090120	2017_09
5854	2017090121	2017_09
5855	2017090122	2017_09
5856	2017090123	2017_09
5857	2017090200	2017_09
5858	2017090201	2017_09
5859	2017090202	2017_09
5860	2017090203	2017_09
5861	2017090204	2017_09
5862	2017090205	2017_09
5863	2017090206	2017_09
5864	2017090207	2017_09
5865	2017090208	2017_09
5866	2017090209	2017_09
5867	2017090210	2017_09
5868	2017090211	2017_09
5869	2017090212	2017_09
5870	2017090213	2017_09
5871	2017090214	2017_09
5872	2017090215	2017_09
5873	2017090216	2017_09
5874	2017090217	2017_09
5875	2017090218	2017_09
5876	2017090219	2017_09
5877	2017090220	2017_09
5878	2017090221	2017_09
5879	2017090222	2017_09
5880	2017090223	2017_09
5881	2017090300	2017_09
5882	2017090301	2017_09
5883	2017090302	2017_09
5884	2017090303	2017_09
5885	2017090304	2017_09
5886	2017090305	2017_09
5887	2017090306	2017_09
5888	2017090307	2017_09
5889	2017090308	2017_09
5890	2017090309	2017_09
5891	2017090310	2017_09
5892	2017090311	2017_09
5893	2017090312	2017_09
5894	2017090313	2017_09
5895	2017090314	2017_09
5896	2017090315	2017_09
5897	2017090316	2017_09
5898	2017090317	2017_09
5899	2017090318	2017_09
5900	2017090319	2017_09
5901	2017090320	2017_09
5902	2017090321	2017_09
5903	2017090322	2017_09
5904	2017090323	2017_09
5905	2017090400	2017_09
5906	2017090401	2017_09
5907	2017090402	2017_09
5908	2017090403	2017_09
5909	2017090404	2017_09
5910	2017090405	2017_09
5911	2017090406	2017_09
5912	2017090407	2017_09
5913	2017090408	2017_09
5914	2017090409	2017_09
5915	2017090410	2017_09
5916	2017090411	2017_09
5917	2017090412	2017_09
5918	2017090413	2017_09
5919	2017090414	2017_09
5920	2017090415	2017_09
5921	2017090416	2017_09
5922	2017090417	2017_09
5923	2017090418	2017_09
5924	2017090419	2017_09
5925	2017090420	2017_09
5926	2017090421	2017_09
5927	2017090422	2017_09
5928	2017090423	2017_09
5929	2017090500	2017_09
5930	2017090501	2017_09
5931	2017090502	2017_09
5932	2017090503	2017_09
5933	2017090504	2017_09
5934	2017090505	2017_09
5935	2017090506	2017_09
5936	2017090507	2017_09
5937	2017090508	2017_09
5938	2017090509	2017_09
5939	2017090510	2017_09
5940	2017090511	2017_09
5941	2017090512	2017_09
5942	2017090513	2017_09
5943	2017090514	2017_09
5944	2017090515	2017_09
5945	2017090516	2017_09
5946	2017090517	2017_09
5947	2017090518	2017_09
5948	2017090519	2017_09
5949	2017090520	2017_09
5950	2017090521	2017_09
5951	2017090522	2017_09
5952	2017090523	2017_09
5953	2017090600	2017_09
5954	2017090601	2017_09
5955	2017090602	2017_09
5956	2017090603	2017_09
5957	2017090604	2017_09
5958	2017090605	2017_09
5959	2017090606	2017_09
5960	2017090607	2017_09
5961	2017090608	2017_09
5962	2017090609	2017_09
5963	2017090610	2017_09
5964	2017090611	2017_09
5965	2017090612	2017_09
5966	2017090613	2017_09
5967	2017090614	2017_09
5968	2017090615	2017_09
5969	2017090616	2017_09
