load_zone	timestamp	ZoneTotalCentralDispatch	ZoneTotalDistributedDispatch	zone_demand_mw
West	2018040702	6447.82	0	6447.82
West	2018040703	6614.26	0	6614.26
West	2018040704	7244.57	0	7244.57
West	2018040705	8435.74	0	8435.74
West	2018040706	8926.98	0	8926.98
West	2018040707	8760.23	0	8760.23
West	2018040708	8783.9	0	8783.9
West	2018040709	8740.1	0	8740.1
West	2018040710	8709.88	0	8709.88
West	2018040711	8678.1	0	8678.1
West	2018040712	8845.62	0	8845.62
West	2018040713	9070.88	0	9070.88
West	2018040714	9286.08	0	9286.08
West	2018040715	9371.27	0	9371.27
West	2018040716	9328.49	0	9328.49
West	2018040717	9263.96	0	9263.96
West	2018040718	9274.93	0	9274.93
West	2018040719	9559.13	0	9559.13
West	2018040720	9291.42	0	9291.42
West	2018040721	8521.88	0	8521.88
West	2018040722	7641.96	0	7641.96
West	2018040723	6973.72	0	6973.72
West	2018040800	6650.83	0	6650.83
West	2018040801	6499.24	0	6499.24
West	2018040802	6488.79	0	6488.79
West	2018040803	6656.05	0	6656.05
West	2018040804	7257.63	0	7257.63
West	2018040805	8481.49	0	8481.49
West	2018040806	8860.76	0	8860.76
West	2018040807	8604.31	0	8604.31
West	2018040808	8570.69	0	8570.69
West	2018040809	8630.88	0	8630.88
West	2018040810	8687.97	0	8687.97
West	2018040811	8734.44	0	8734.44
West	2018040812	8845.81	0	8845.81
West	2018040813	8957.3	0	8957.3
West	2018040814	9093.26	0	9093.26
West	2018040815	9307.56	0	9307.56
West	2018040816	9413.45	0	9413.45
West	2018040817	9451.45	0	9451.45
West	2018040818	9371.22	0	9371.22
West	2018040819	9780.81	0	9780.81
West	2018040820	9441.89	0	9441.89
West	2018040821	8561.74	0	8561.74
West	2018040822	7577.65	0	7577.65
West	2018040823	6900.17	0	6900.17
West	2018040900	6521.66	0	6521.66
West	2018040901	6342.7	0	6342.7
West	2018040902	6344.15	0	6344.15
West	2018040903	6519.57	0	6519.57
West	2018040904	7153.99	0	7153.99
West	2018040905	8400.32	0	8400.32
West	2018040906	8787.52	0	8787.52
West	2018040907	8551.9	0	8551.9
West	2018040908	8534.51	0	8534.51
West	2018040909	8617.94	0	8617.94
West	2018040910	8745.72	0	8745.72
West	2018040911	8903.11	0	8903.11
West	2018040912	9173.58	0	9173.58
West	2018040913	9461.78	0	9461.78
West	2018040914	9858.49	0	9858.49
West	2018040915	10180.1	0	10180.1
West	2018040916	10326.6	0	10326.6
West	2018040917	10273.8	0	10273.8
West	2018040918	10060.2	0	10060.2
West	2018040919	10400.7	0	10400.7
West	2018040920	10081.4	0	10081.4
West	2018040921	9174.49	0	9174.49
West	2018040922	8078.76	0	8078.76
West	2018040923	7303.38	0	7303.38
West	2018041000	6818.78	0	6818.78
West	2018041001	6563.92	0	6563.92
West	2018041002	6458.7	0	6458.7
West	2018041003	6534.45	0	6534.45
West	2018041004	7039.99	0	7039.99
West	2018041005	8157.66	0	8157.66
West	2018041006	8517.81	0	8517.81
West	2018041007	8490.77	0	8490.77
West	2018041008	8729.99	0	8729.99
West	2018041009	9044.93	0	9044.93
West	2018041010	9344.59	0	9344.59
West	2018041011	9680.36	0	9680.36
West	2018041012	10038.3	0	10038.3
West	2018041013	10449.2	0	10449.2
West	2018041014	10865.4	0	10865.4
West	2018041015	11168.2	0	11168.2
West	2018041016	11240	0	11240
West	2018041017	11000.1	0	11000.1
West	2018041018	10669.6	0	10669.6
West	2018041019	10947.5	0	10947.5
West	2018041020	10533	0	10533
West	2018041021	9593.79	0	9593.79
West	2018041022	8452.54	0	8452.54
West	2018041023	7607.75	0	7607.75
West	2018041100	7115.76	0	7115.76
West	2018041101	6781.42	0	6781.42
West	2018041102	6585.47	0	6585.47
West	2018041103	6600.42	0	6600.42
West	2018041104	7120.94	0	7120.94
West	2018041105	8203.4	0	8203.4
West	2018041106	8535.72	0	8535.72
West	2018041107	8589.64	0	8589.64
West	2018041108	8859.04	0	8859.04
West	2018041109	9194.12	0	9194.12
West	2018041110	9567.06	0	9567.06
West	2018041111	9928.96	0	9928.96
West	2018041112	10406.3	0	10406.3
West	2018041113	10913.8	0	10913.8
West	2018041114	11387	0	11387
West	2018041115	11742.3	0	11742.3
West	2018041116	11800.3	0	11800.3
West	2018041117	11473.9	0	11473.9
West	2018041118	10916.6	0	10916.6
West	2018041119	10891.2	0	10891.2
West	2018041120	10422.8	0	10422.8
West	2018041121	9677.97	0	9677.97
West	2018041122	8776.05	0	8776.05
West	2018041123	7968.54	0	7968.54
West	2018041200	7468.3	0	7468.3
West	2018041201	7141.62	0	7141.62
West	2018041202	6890.18	0	6890.18
