timepoint_id	timestamp	timeseries
1	2017010100	2017_01
2	2017010101	2017_01
3	2017010102	2017_01
4	2017010103	2017_01
5	2017010104	2017_01
6	2017010105	2017_01
7	2017010106	2017_01
8	2017010107	2017_01
9	2017010108	2017_01
10	2017010109	2017_01
11	2017010110	2017_01
12	2017010111	2017_01
13	2017010112	2017_01
14	2017010113	2017_01
15	2017010114	2017_01
16	2017010115	2017_01
17	2017010116	2017_01
18	2017010117	2017_01
19	2017010118	2017_01
20	2017010119	2017_01
21	2017010120	2017_01
22	2017010121	2017_01
23	2017010122	2017_01
24	2017010123	2017_01
25	2017010200	2017_01
26	2017010201	2017_01
27	2017010202	2017_01
28	2017010203	2017_01
29	2017010204	2017_01
30	2017010205	2017_01
31	2017010206	2017_01
32	2017010207	2017_01
33	2017010208	2017_01
34	2017010209	2017_01
35	2017010210	2017_01
36	2017010211	2017_01
37	2017010212	2017_01
38	2017010213	2017_01
39	2017010214	2017_01
40	2017010215	2017_01
41	2017010216	2017_01
42	2017010217	2017_01
43	2017010218	2017_01
44	2017010219	2017_01
45	2017010220	2017_01
46	2017010221	2017_01
47	2017010222	2017_01
48	2017010223	2017_01
49	2017010300	2017_01
50	2017010301	2017_01
51	2017010302	2017_01
52	2017010303	2017_01
53	2017010304	2017_01
54	2017010305	2017_01
55	2017010306	2017_01
56	2017010307	2017_01
57	2017010308	2017_01
58	2017010309	2017_01
59	2017010310	2017_01
60	2017010311	2017_01
61	2017010312	2017_01
62	2017010313	2017_01
63	2017010314	2017_01
64	2017010315	2017_01
65	2017010316	2017_01
66	2017010317	2017_01
67	2017010318	2017_01
68	2017010319	2017_01
69	2017010320	2017_01
70	2017010321	2017_01
71	2017010322	2017_01
72	2017010323	2017_01
73	2017010400	2017_01
74	2017010401	2017_01
75	2017010402	2017_01
76	2017010403	2017_01
77	2017010404	2017_01
78	2017010405	2017_01
79	2017010406	2017_01
80	2017010407	2017_01
81	2017010408	2017_01
82	2017010409	2017_01
83	2017010410	2017_01
84	2017010411	2017_01
85	2017010412	2017_01
86	2017010413	2017_01
87	2017010414	2017_01
88	2017010415	2017_01
89	2017010416	2017_01
90	2017010417	2017_01
91	2017010418	2017_01
92	2017010419	2017_01
93	2017010420	2017_01
94	2017010421	2017_01
95	2017010422	2017_01
96	2017010423	2017_01
97	2017010500	2017_01
98	2017010501	2017_01
99	2017010502	2017_01
100	2017010503	2017_01
101	2017010504	2017_01
102	2017010505	2017_01
103	2017010506	2017_01
104	2017010507	2017_01
105	2017010508	2017_01
106	2017010509	2017_01
107	2017010510	2017_01
108	2017010511	2017_01
109	2017010512	2017_01
110	2017010513	2017_01
111	2017010514	2017_01
112	2017010515	2017_01
113	2017010516	2017_01
114	2017010517	2017_01
115	2017010518	2017_01
116	2017010519	2017_01
117	2017010520	2017_01
118	2017010521	2017_01
119	2017010522	2017_01
120	2017010523	2017_01
121	2017010600	2017_01
122	2017010601	2017_01
123	2017010602	2017_01
124	2017010603	2017_01
125	2017010604	2017_01
126	2017010605	2017_01
127	2017010606	2017_01
128	2017010607	2017_01
129	2017010608	2017_01
130	2017010609	2017_01
131	2017010610	2017_01
132	2017010611	2017_01
133	2017010612	2017_01
134	2017010613	2017_01
135	2017010614	2017_01
136	2017010615	2017_01
137	2017010616	2017_01
138	2017010617	2017_01
139	2017010618	2017_01
140	2017010619	2017_01
141	2017010620	2017_01
142	2017010621	2017_01
143	2017010622	2017_01
144	2017010623	2017_01
145	2017010700	2017_01
146	2017010701	2017_01
147	2017010702	2017_01
148	2017010703	2017_01
149	2017010704	2017_01
150	2017010705	2017_01
151	2017010706	2017_01
152	2017010707	2017_01
153	2017010708	2017_01
154	2017010709	2017_01
155	2017010710	2017_01
156	2017010711	2017_01
157	2017010712	2017_01
158	2017010713	2017_01
159	2017010714	2017_01
160	2017010715	2017_01
161	2017010716	2017_01
162	2017010717	2017_01
163	2017010718	2017_01
164	2017010719	2017_01
165	2017010720	2017_01
166	2017010721	2017_01
167	2017010722	2017_01
168	2017010723	2017_01
169	2017010800	2017_01
170	2017010801	2017_01
171	2017010802	2017_01
172	2017010803	2017_01
173	2017010804	2017_01
174	2017010805	2017_01
175	2017010806	2017_01
176	2017010807	2017_01
177	2017010808	2017_01
178	2017010809	2017_01
179	2017010810	2017_01
180	2017010811	2017_01
181	2017010812	2017_01
182	2017010813	2017_01
183	2017010814	2017_01
184	2017010815	2017_01
185	2017010816	2017_01
