timepoint_id	timestamp	timeseries
3625	2018060100	2018_06
3626	2018060101	2018_06
3627	2018060102	2018_06
3628	2018060103	2018_06
3629	2018060104	2018_06
3630	2018060105	2018_06
3631	2018060106	2018_06
3632	2018060107	2018_06
3633	2018060108	2018_06
3634	2018060109	2018_06
3635	2018060110	2018_06
3636	2018060111	2018_06
3637	2018060112	2018_06
3638	2018060113	2018_06
3639	2018060114	2018_06
3640	2018060115	2018_06
3641	2018060116	2018_06
3642	2018060117	2018_06
3643	2018060118	2018_06
3644	2018060119	2018_06
3645	2018060120	2018_06
3646	2018060121	2018_06
3647	2018060122	2018_06
3648	2018060123	2018_06
3649	2018060200	2018_06
3650	2018060201	2018_06
3651	2018060202	2018_06
3652	2018060203	2018_06
3653	2018060204	2018_06
3654	2018060205	2018_06
3655	2018060206	2018_06
3656	2018060207	2018_06
3657	2018060208	2018_06
3658	2018060209	2018_06
3659	2018060210	2018_06
3660	2018060211	2018_06
3661	2018060212	2018_06
3662	2018060213	2018_06
3663	2018060214	2018_06
3664	2018060215	2018_06
3665	2018060216	2018_06
3666	2018060217	2018_06
3667	2018060218	2018_06
3668	2018060219	2018_06
3669	2018060220	2018_06
3670	2018060221	2018_06
3671	2018060222	2018_06
3672	2018060223	2018_06
3673	2018060300	2018_06
3674	2018060301	2018_06
3675	2018060302	2018_06
3676	2018060303	2018_06
3677	2018060304	2018_06
3678	2018060305	2018_06
3679	2018060306	2018_06
3680	2018060307	2018_06
3681	2018060308	2018_06
3682	2018060309	2018_06
3683	2018060310	2018_06
3684	2018060311	2018_06
3685	2018060312	2018_06
3686	2018060313	2018_06
3687	2018060314	2018_06
3688	2018060315	2018_06
3689	2018060316	2018_06
3690	2018060317	2018_06
3691	2018060318	2018_06
3692	2018060319	2018_06
3693	2018060320	2018_06
3694	2018060321	2018_06
3695	2018060322	2018_06
3696	2018060323	2018_06
3697	2018060400	2018_06
3698	2018060401	2018_06
3699	2018060402	2018_06
3700	2018060403	2018_06
3701	2018060404	2018_06
3702	2018060405	2018_06
3703	2018060406	2018_06
3704	2018060407	2018_06
3705	2018060408	2018_06
3706	2018060409	2018_06
3707	2018060410	2018_06
3708	2018060411	2018_06
3709	2018060412	2018_06
3710	2018060413	2018_06
3711	2018060414	2018_06
3712	2018060415	2018_06
3713	2018060416	2018_06
3714	2018060417	2018_06
3715	2018060418	2018_06
3716	2018060419	2018_06
3717	2018060420	2018_06
3718	2018060421	2018_06
3719	2018060422	2018_06
3720	2018060423	2018_06
3721	2018060500	2018_06
3722	2018060501	2018_06
3723	2018060502	2018_06
3724	2018060503	2018_06
3725	2018060504	2018_06
3726	2018060505	2018_06
3727	2018060506	2018_06
3728	2018060507	2018_06
3729	2018060508	2018_06
3730	2018060509	2018_06
3731	2018060510	2018_06
3732	2018060511	2018_06
3733	2018060512	2018_06
3734	2018060513	2018_06
3735	2018060514	2018_06
3736	2018060515	2018_06
3737	2018060516	2018_06
3738	2018060517	2018_06
3739	2018060518	2018_06
3740	2018060519	2018_06
3741	2018060520	2018_06
3742	2018060521	2018_06
3743	2018060522	2018_06
3744	2018060523	2018_06
3745	2018060600	2018_06
3746	2018060601	2018_06
3747	2018060602	2018_06
3748	2018060603	2018_06
3749	2018060604	2018_06
3750	2018060605	2018_06
3751	2018060606	2018_06
3752	2018060607	2018_06
3753	2018060608	2018_06
3754	2018060609	2018_06
3755	2018060610	2018_06
3756	2018060611	2018_06
3757	2018060612	2018_06
3758	2018060613	2018_06
3759	2018060614	2018_06
3760	2018060615	2018_06
3761	2018060616	2018_06
3762	2018060617	2018_06
3763	2018060618	2018_06
3764	2018060619	2018_06
3765	2018060620	2018_06
3766	2018060621	2018_06
3767	2018060622	2018_06
3768	2018060623	2018_06
3769	2018060700	2018_06
3770	2018060701	2018_06
3771	2018060702	2018_06
3772	2018060703	2018_06
3773	2018060704	2018_06
3774	2018060705	2018_06
3775	2018060706	2018_06
3776	2018060707	2018_06
3777	2018060708	2018_06
3778	2018060709	2018_06
3779	2018060710	2018_06
3780	2018060711	2018_06
3781	2018060712	2018_06
3782	2018060713	2018_06
3783	2018060714	2018_06
3784	2018060715	2018_06
3785	2018060716	2018_06
3786	2018060717	2018_06
3787	2018060718	2018_06
3788	2018060719	2018_06
3789	2018060720	2018_06
3790	2018060721	2018_06
3791	2018060722	2018_06
3792	2018060723	2018_06
3793	2018060800	2018_06
3794	2018060801	2018_06
3795	2018060802	2018_06
3796	2018060803	2018_06
3797	2018060804	2018_06
3798	2018060805	2018_06
3799	2018060806	2018_06
3800	2018060807	2018_06
3801	2018060808	2018_06
3802	2018060809	2018_06
3803	2018060810	2018_06
