LOAD_ZONE	TIMEPOINT	zone_demand_mw
South	3951	21227.58039
South	3952	21639.50253
South	3953	21877.12875
South	3954	21659.14916
South	3955	21199.20557
South	3956	20503.14937
South	3957	20173.75972
South	3958	19045.60514
South	3959	17789.92941
South	3960	16478.18522
South	3961	15468.58217
South	3962	14700.86767
South	3963	14137.98298
South	3964	13818.3212
South	3965	13673.02259
South	3966	13653.20346
South	3967	14077.6518
South	3968	15217.06374
South	3969	16385.34657
South	3970	17689.01205
South	3971	19090.17546
South	3972	20352.32063
South	3973	21349.11491
South	3974	22219.82268
South	3975	22856.5842
South	3976	23272.37623
South	3977	23471.22235
South	3978	23080.19611
South	3979	22272.37035
South	3980	21464.64561
South	3981	21024.50672
South	3982	19811.9826
South	3983	18045.91545
South	3984	16535.08328
South	3985	15586.61837
South	3986	14940.71528
South	3987	14589.02755
South	3988	14573.48136
South	3989	15153.94459
South	3990	16036.20209
South	3991	16806.42282
South	3992	17824.94707
South	3993	19095.72215
South	3994	20498.06304
South	3995	21847.37578
South	3996	23158.54005
South	3997	24172.01815
South	3998	25029.30393
South	3999	25525.22299
South	4000	25839.06876
South	4001	25755.75589
South	4002	25173.93888
South	4003	24115.81455
South	4004	23040.94358
South	4005	22467.04697
South	4006	20779.16746
South	4007	18795.84417
South	4008	17290.37328
South	4009	16244.58188
South	4010	15455.6024
South	4011	15085.53173
South	4012	15086.57449
South	4013	15670.85871
South	4014	16542.05344
South	4015	17270.3731
South	4016	18129.91622
South	4017	19432.73506
South	4018	20829.80884
South	4019	22081.12701
South	4020	23143.49113
South	4021	24008.23277
South	4022	24554.18148
South	4023	25071.00899
South	4024	25524.62365
South	4025	25485.64963
South	4026	24984.98845
South	4027	24081.30035
South	4028	23142.08353
South	4029	22749.14409
South	4030	21128.99266
South	4031	19131.27669
South	4032	17484.00985
South	4033	16241.08172
South	4034	15474.86752
South	4035	15040.58306
South	4036	14949.97832
South	4037	15566.13797
South	4038	16405.47805
South	4039	17208.93098
South	4040	18234.6678
South	4041	19462.20497
South	4042	20683.78769
South	4043	21899.48944
South	4044	23061.13515
South	4045	24062.95168
South	4046	24816.7217
South	4047	25454.8425
South	4048	25727.55866
South	4049	25479.64375
South	4050	24522.53885
South	4051	22681.88507
South	4052	21750.97878
South	4053	21110.40493
South	4054	19598.78331
South	4055	17816.32264
South	4056	16420.31716
South	4057	15509.70267
South	4058	14984.35556
South	4059	14605.01532
South	4060	14594.39381
South	4061	15116.81288
South	4062	15956.48123
South	4063	16624.09114
South	4064	17590.78156
South	4065	18722.74056
South	4066	20111.27356
South	4067	21366.30292
South	4068	22481.2742
South	4069	23550.42724
South	4070	24185.65818
South	4071	24770.54469
South	4072	25156.09403
South	4073	24999.41125
South	4074	24295.97405
South	4075	23249.84051
South	4076	22416.55816
South	4077	21897.17391
South	4078	20239.07589
South	4079	18382.93055
South	4080	16849.42437
South	4081	15788.81244
South	4082	15058.19462
South	4083	14585.08914
South	4084	14458.82885
South	4085	14821.71084
South	4086	15521.08767
South	4087	16200.65596
South	4088	17414.44256
South	4089	18763.68898
South	4090	20255.08144
South	4091	21540.8957
South	4092	22672.69019
South	4093	23630.90974
South	4094	24384.36234
South	4095	24895.64525
South	4096	25284.53191
South	4097	25136.41901
South	4098	24260.95458
South	4099	22994.98763
South	4100	22119.59444
South	4101	21518.85188
South	4102	20105.09069
South	4103	18390.16412
South	4104	16875.80602
South	4105	15790.07047
South	4106	15030.71315
South	4107	14477.10594
South	4108	14140.40785
South	4109	14223.58546
South	4110	14392.34834
South	4111	14791.37944
South	4112	15813.56099
South	4113	17147.22247
South	4114	18533.09886
South	4115	19706.21623
South	4116	20569.10909
South	4117	21111.54207
South	4118	21434.34015
South	4119	21453.66362
South	4120	21297.95379
South	4121	20995.02967
South	4122	20643.19412
South	4123	20122.19001
South	4124	19735.79405
South	4125	19547.39999
South	4126	18534.40673
South	4127	17225.99968
South	4128	16081.38902
South	4129	15177.80921
South	4130	14474.97656
South	4131	14095.66265
South	4132	13792.83763
South	4133	13792.61676
South	4134	13784.00767
South	4135	13944.39293
South	4136	14467.88826
South	4137	14905.73711
South	4138	15242.72427
South	4139	15464.6401
South	4140	15660.33846
South	4141	15876.18043
South	4142	16036.23177
South	4143	16117.09996
South	4144	16368.24819
South	4145	16891.84452
South	4146	17360.25188
South	4147	17454.18818
South	4148	17306.9298
South	4149	17405.61479
South	4150	16508.71587
South	4151	15142.14275
South	4152	13962.85978
South	4153	13311.81064
South	4154	12875.29451
South	4155	12711.49542
South	4156	12873.5358
South	4157	13685.95257
South	4158	14724.62755
South	4159	15229.96349
South	4160	15499.25427
South	4161	15816.30874
South	4162	16211.91268
South	4163	16861.407
South	4164	17695.95785
