timepoint_id	timestamp	timeseries
2881	2017050100	2017_05
2882	2017050101	2017_05
2883	2017050102	2017_05
2884	2017050103	2017_05
2885	2017050104	2017_05
2886	2017050105	2017_05
2887	2017050106	2017_05
2888	2017050107	2017_05
2889	2017050108	2017_05
2890	2017050109	2017_05
2891	2017050110	2017_05
2892	2017050111	2017_05
2893	2017050112	2017_05
2894	2017050113	2017_05
2895	2017050114	2017_05
2896	2017050115	2017_05
2897	2017050116	2017_05
2898	2017050117	2017_05
2899	2017050118	2017_05
2900	2017050119	2017_05
2901	2017050120	2017_05
2902	2017050121	2017_05
2903	2017050122	2017_05
2904	2017050123	2017_05
2905	2017050200	2017_05
2906	2017050201	2017_05
2907	2017050202	2017_05
2908	2017050203	2017_05
2909	2017050204	2017_05
2910	2017050205	2017_05
2911	2017050206	2017_05
2912	2017050207	2017_05
2913	2017050208	2017_05
2914	2017050209	2017_05
2915	2017050210	2017_05
2916	2017050211	2017_05
2917	2017050212	2017_05
2918	2017050213	2017_05
2919	2017050214	2017_05
2920	2017050215	2017_05
2921	2017050216	2017_05
2922	2017050217	2017_05
2923	2017050218	2017_05
2924	2017050219	2017_05
2925	2017050220	2017_05
2926	2017050221	2017_05
2927	2017050222	2017_05
2928	2017050223	2017_05
2929	2017050300	2017_05
2930	2017050301	2017_05
2931	2017050302	2017_05
2932	2017050303	2017_05
2933	2017050304	2017_05
2934	2017050305	2017_05
2935	2017050306	2017_05
2936	2017050307	2017_05
2937	2017050308	2017_05
2938	2017050309	2017_05
2939	2017050310	2017_05
2940	2017050311	2017_05
2941	2017050312	2017_05
2942	2017050313	2017_05
2943	2017050314	2017_05
2944	2017050315	2017_05
2945	2017050316	2017_05
2946	2017050317	2017_05
2947	2017050318	2017_05
2948	2017050319	2017_05
2949	2017050320	2017_05
2950	2017050321	2017_05
2951	2017050322	2017_05
2952	2017050323	2017_05
2953	2017050400	2017_05
2954	2017050401	2017_05
2955	2017050402	2017_05
2956	2017050403	2017_05
2957	2017050404	2017_05
2958	2017050405	2017_05
2959	2017050406	2017_05
2960	2017050407	2017_05
2961	2017050408	2017_05
2962	2017050409	2017_05
2963	2017050410	2017_05
2964	2017050411	2017_05
2965	2017050412	2017_05
2966	2017050413	2017_05
2967	2017050414	2017_05
2968	2017050415	2017_05
2969	2017050416	2017_05
2970	2017050417	2017_05
2971	2017050418	2017_05
2972	2017050419	2017_05
2973	2017050420	2017_05
2974	2017050421	2017_05
2975	2017050422	2017_05
2976	2017050423	2017_05
2977	2017050500	2017_05
2978	2017050501	2017_05
2979	2017050502	2017_05
2980	2017050503	2017_05
2981	2017050504	2017_05
2982	2017050505	2017_05
2983	2017050506	2017_05
2984	2017050507	2017_05
2985	2017050508	2017_05
2986	2017050509	2017_05
2987	2017050510	2017_05
2988	2017050511	2017_05
2989	2017050512	2017_05
2990	2017050513	2017_05
2991	2017050514	2017_05
2992	2017050515	2017_05
2993	2017050516	2017_05
2994	2017050517	2017_05
2995	2017050518	2017_05
2996	2017050519	2017_05
2997	2017050520	2017_05
2998	2017050521	2017_05
2999	2017050522	2017_05
3000	2017050523	2017_05
3001	2017050600	2017_05
3002	2017050601	2017_05
3003	2017050602	2017_05
3004	2017050603	2017_05
3005	2017050604	2017_05
3006	2017050605	2017_05
3007	2017050606	2017_05
3008	2017050607	2017_05
3009	2017050608	2017_05
3010	2017050609	2017_05
3011	2017050610	2017_05
3012	2017050611	2017_05
3013	2017050612	2017_05
