LOAD_ZONE	TIMEPOINT	zone_demand_mw
Northeast	2161	10819.52157
Northeast	2162	10648.89719
Northeast	2163	10499.08533
Northeast	2164	10477.24576
Northeast	2165	10511.1837
Northeast	2166	10688.32528
Northeast	2167	11036.78746
Northeast	2168	11466.40223
Northeast	2169	11862.73869
Northeast	2170	12250.12295
Northeast	2171	12396.62612
Northeast	2172	12335.38797
Northeast	2173	12126.31873
Northeast	2174	11801.86241
Northeast	2175	11486.62168
Northeast	2176	11349.26997
Northeast	2177	11341.16141
Northeast	2178	11909.03411
Northeast	2179	12665.344
Northeast	2180	12581.99652
Northeast	2181	12321.64986
Northeast	2182	11973.32469
Northeast	2183	11366.47618
Northeast	2184	10689.86346
Northeast	2185	10038.59596
Northeast	2186	9585.191005
Northeast	2187	9318.124571
Northeast	2188	9250.064722
Northeast	2189	9387.408539
Northeast	2190	9793.116764
Northeast	2191	10388.78245
Northeast	2192	10873.40275
Northeast	2193	11310.30301
Northeast	2194	11761.76711
Northeast	2195	12093.2203
Northeast	2196	12281.07691
Northeast	2197	12314.34396
Northeast	2198	12320.19132
Northeast	2199	12295.65159
Northeast	2200	12296.82612
Northeast	2201	12319.09423
Northeast	2202	12793.84698
Northeast	2203	13560.99627
Northeast	2204	13424.39399
Northeast	2205	13094.04988
Northeast	2206	12559.47872
Northeast	2207	11659.80102
Northeast	2208	10692.27487
Northeast	2209	10102.83048
Northeast	2210	9729.525723
Northeast	2211	9583.22557
Northeast	2212	9649.07126
Northeast	2213	9978.636122
Northeast	2214	10948.09141
Northeast	2215	12560.28042
Northeast	2216	13434.98764
Northeast	2217	13542.92017
Northeast	2218	13682.50051
Northeast	2219	13927.93631
Northeast	2220	14103.59611
Northeast	2221	14292.14747
Northeast	2222	14472.93522
Northeast	2223	14596.24578
Northeast	2224	14752.76041
Northeast	2225	15251.75177
Northeast	2226	16333.90151
Northeast	2227	17338.95392
Northeast	2228	17432.57698
Northeast	2229	17303.53038
Northeast	2230	16838.81901
Northeast	2231	15883.61808
Northeast	2232	14940.77277
Northeast	2233	14595.647
Northeast	2234	14565.13033
Northeast	2235	14744.36601
Northeast	2236	15163.22241
Northeast	2237	15881.71283
Northeast	2238	17145.36153
Northeast	2239	19068.80697
Northeast	2240	19775.88626
Northeast	2241	19521.79
Northeast	2242	19342.78184
Northeast	2243	19126.52701
Northeast	2244	18743.93291
Northeast	2245	18181.48808
Northeast	2246	17825.1851
Northeast	2247	17182.71444
Northeast	2248	16435.61474
Northeast	2249	16484.03349
Northeast	2250	17667.30787
Northeast	2251	19061.41676
Northeast	2252	19296.75942
Northeast	2253	19201.8048
Northeast	2254	18629.35265
Northeast	2255	17471.0037
Northeast	2256	16550.31691
Northeast	2257	15884.13771
Northeast	2258	15688.82017
Northeast	2259	15539.91801
Northeast	2260	15654.62864
Northeast	2261	16127.23386
Northeast	2262	17198.30736
Northeast	2263	18921.00985
Northeast	2264	19494.28665
Northeast	2265	19020.38272
Northeast	2266	18763.82962
Northeast	2267	18659.08252
Northeast	2268	18456.37647
Northeast	2269	18248.52388
Northeast	2270	18061.08742
Northeast	2271	17936.49753
Northeast	2272	18067.36604
Northeast	2273	18857.0573
Northeast	2274	20192.15496
Northeast	2275	21371.79961
Northeast	2276	21657.89714
Northeast	2277	21755.83301
Northeast	2278	21280.03968
Northeast	2279	20278.39094
Northeast	2280	19480.19794
Northeast	2281	19156.04318
Northeast	2282	19060.16795
Northeast	2283	19091.99229
Northeast	2284	19286.49767
Northeast	2285	19880.88996
Northeast	2286	21035.38954
Northeast	2287	22686.26631
Northeast	2288	23536.41843
Northeast	2289	23490.15742
Northeast	2290	23616.32493
Northeast	2291	23604.97763
Northeast	2292	23409.66443
Northeast	2293	23201.70431
Northeast	2294	23199.60625
Northeast	2295	23252.48133
Northeast	2296	23236.43045
Northeast	2297	23589.76417
Northeast	2298	24357.13979
Northeast	2299	25081.01757
Northeast	2300	24910.12002
Northeast	2301	24615.91545
Northeast	2302	24089.61587
Northeast	2303	23243.64922
Northeast	2304	22529.0955
Northeast	2305	22285.8495
Northeast	2306	22149.79247
Northeast	2307	22136.34126
Northeast	2308	22302.51109
Northeast	2309	22669.76997
Northeast	2310	23233.36483
Northeast	2311	23959.58741
Northeast	2312	24578.9649
Northeast	2313	24506.73853
Northeast	2314	23659.74102
Northeast	2315	22513.2573
Northeast	2316	21210.84094
Northeast	2317	19838.95341
Northeast	2318	18494.85518
Northeast	2319	17417.93453
