timepoint_id	timestamp	timeseries
2161	2017040100	2017_04
2162	2017040101	2017_04
2163	2017040102	2017_04
2164	2017040103	2017_04
2165	2017040104	2017_04
2166	2017040105	2017_04
2167	2017040106	2017_04
2168	2017040107	2017_04
2169	2017040108	2017_04
2170	2017040109	2017_04
2171	2017040110	2017_04
2172	2017040111	2017_04
2173	2017040112	2017_04
2174	2017040113	2017_04
2175	2017040114	2017_04
2176	2017040115	2017_04
2177	2017040116	2017_04
2178	2017040117	2017_04
2179	2017040118	2017_04
2180	2017040119	2017_04
2181	2017040120	2017_04
2182	2017040121	2017_04
2183	2017040122	2017_04
2184	2017040123	2017_04
2185	2017040200	2017_04
2186	2017040201	2017_04
2187	2017040202	2017_04
2188	2017040203	2017_04
2189	2017040204	2017_04
2190	2017040205	2017_04
2191	2017040206	2017_04
2192	2017040207	2017_04
2193	2017040208	2017_04
2194	2017040209	2017_04
2195	2017040210	2017_04
2196	2017040211	2017_04
2197	2017040212	2017_04
2198	2017040213	2017_04
2199	2017040214	2017_04
2200	2017040215	2017_04
2201	2017040216	2017_04
2202	2017040217	2017_04
2203	2017040218	2017_04
2204	2017040219	2017_04
2205	2017040220	2017_04
2206	2017040221	2017_04
2207	2017040222	2017_04
2208	2017040223	2017_04
2209	2017040300	2017_04
2210	2017040301	2017_04
2211	2017040302	2017_04
2212	2017040303	2017_04
2213	2017040304	2017_04
2214	2017040305	2017_04
2215	2017040306	2017_04
2216	2017040307	2017_04
2217	2017040308	2017_04
2218	2017040309	2017_04
2219	2017040310	2017_04
2220	2017040311	2017_04
2221	2017040312	2017_04
2222	2017040313	2017_04
2223	2017040314	2017_04
2224	2017040315	2017_04
2225	2017040316	2017_04
2226	2017040317	2017_04
2227	2017040318	2017_04
2228	2017040319	2017_04
2229	2017040320	2017_04
2230	2017040321	2017_04
2231	2017040322	2017_04
2232	2017040323	2017_04
2233	2017040400	2017_04
2234	2017040401	2017_04
2235	2017040402	2017_04
2236	2017040403	2017_04
2237	2017040404	2017_04
2238	2017040405	2017_04
2239	2017040406	2017_04
2240	2017040407	2017_04
2241	2017040408	2017_04
2242	2017040409	2017_04
2243	2017040410	2017_04
