timepoint_id	timestamp	timeseries
745	2018020100	2018_02
746	2018020101	2018_02
747	2018020102	2018_02
748	2018020103	2018_02
749	2018020104	2018_02
750	2018020105	2018_02
751	2018020106	2018_02
752	2018020107	2018_02
753	2018020108	2018_02
754	2018020109	2018_02
755	2018020110	2018_02
756	2018020111	2018_02
757	2018020112	2018_02
758	2018020113	2018_02
759	2018020114	2018_02
760	2018020115	2018_02
761	2018020116	2018_02
762	2018020117	2018_02
763	2018020118	2018_02
764	2018020119	2018_02
765	2018020120	2018_02
766	2018020121	2018_02
767	2018020122	2018_02
768	2018020123	2018_02
769	2018020200	2018_02
770	2018020201	2018_02
771	2018020202	2018_02
772	2018020203	2018_02
773	2018020204	2018_02
774	2018020205	2018_02
775	2018020206	2018_02
776	2018020207	2018_02
777	2018020208	2018_02
778	2018020209	2018_02
779	2018020210	2018_02
780	2018020211	2018_02
781	2018020212	2018_02
782	2018020213	2018_02
783	2018020214	2018_02
784	2018020215	2018_02
785	2018020216	2018_02
786	2018020217	2018_02
787	2018020218	2018_02
788	2018020219	2018_02
789	2018020220	2018_02
790	2018020221	2018_02
791	2018020222	2018_02
792	2018020223	2018_02
793	2018020300	2018_02
794	2018020301	2018_02
795	2018020302	2018_02
796	2018020303	2018_02
797	2018020304	2018_02
798	2018020305	2018_02
799	2018020306	2018_02
800	2018020307	2018_02
801	2018020308	2018_02
802	2018020309	2018_02
803	2018020310	2018_02
804	2018020311	2018_02
805	2018020312	2018_02
806	2018020313	2018_02
807	2018020314	2018_02
808	2018020315	2018_02
809	2018020316	2018_02
810	2018020317	2018_02
811	2018020318	2018_02
812	2018020319	2018_02
813	2018020320	2018_02
814	2018020321	2018_02
815	2018020322	2018_02
816	2018020323	2018_02
817	2018020400	2018_02
818	2018020401	2018_02
819	2018020402	2018_02
820	2018020403	2018_02
821	2018020404	2018_02
822	2018020405	2018_02
823	2018020406	2018_02
824	2018020407	2018_02
825	2018020408	2018_02
826	2018020409	2018_02
827	2018020410	2018_02
828	2018020411	2018_02
829	2018020412	2018_02
830	2018020413	2018_02
831	2018020414	2018_02
832	2018020415	2018_02
833	2018020416	2018_02
834	2018020417	2018_02
835	2018020418	2018_02
836	2018020419	2018_02
837	2018020420	2018_02
838	2018020421	2018_02
839	2018020422	2018_02
840	2018020423	2018_02
841	2018020500	2018_02
842	2018020501	2018_02
843	2018020502	2018_02
844	2018020503	2018_02
845	2018020504	2018_02
846	2018020505	2018_02
847	2018020506	2018_02
848	2018020507	2018_02
849	2018020508	2018_02
850	2018020509	2018_02
851	2018020510	2018_02
852	2018020511	2018_02
853	2018020512	2018_02
854	2018020513	2018_02
855	2018020514	2018_02
856	2018020515	2018_02
857	2018020516	2018_02
858	2018020517	2018_02
859	2018020518	2018_02
860	2018020519	2018_02
861	2018020520	2018_02
862	2018020521	2018_02
863	2018020522	2018_02
864	2018020523	2018_02
865	2018020600	2018_02
866	2018020601	2018_02
867	2018020602	2018_02
868	2018020603	2018_02
869	2018020604	2018_02
870	2018020605	2018_02
871	2018020606	2018_02
872	2018020607	2018_02
873	2018020608	2018_02
874	2018020609	2018_02
875	2018020610	2018_02
876	2018020611	2018_02
877	2018020612	2018_02
878	2018020613	2018_02
879	2018020614	2018_02
880	2018020615	2018_02
881	2018020616	2018_02
882	2018020617	2018_02
883	2018020618	2018_02
