GEN_TP_FUELS_1	GEN_TP_FUELS_2	GEN_TP_FUELS_3	GenFuelUseRate
Greens_Bayou_82	9	NG	0.0
Pasadena_Cogeneration	6	NG	5617.3403
V_H_Braunig_2	4	NG	0.0
Greens_Bayou_74	10	NG	0.0
Frontera_1	2	NG	28.034520345198843
T_H_Wharton_GT_55	7	NG	0.0
Monticello_U3	4	Coal-Sub	0.0
Sand_Hill_Energy_Center_GT_3	10	NG	464.736
Greens_Bayou_73	12	NG	0.0
ExTex_La_Porte_Power_Station_AirPro_3	2	NG	0.0
Laredo_Peaking_5	7	NG	0.0
Oklaunion_1	9	Coal-Sub	0.0
Bosque_County_CC_1	3	NG	0.0
Permian_Basin_3	11	NG	0.0
Ennis_Power_Station_1	5	NG	0.0
W_A_Parish_5	11	Coal-Sub	0.0
Limestone_2	9	Coal-Lig	0.0
Dansby_1	8	NG	0.0
Tenaska_Kiamichi_Station_2	7	NG	0.0
J_T_Deely_1	3	Coal-Sub	0.0
South_Texas_U1	4	Uranium	13505.572
R_W_Miller_2	12	NG	0.0
B_M_Davis_3	3	NG	0.0
W_A_Parish_7	12	Coal-Sub	0.0
South_Texas_U2	2	Uranium	13594.91
DeCordova_4	9	NG	0.0
Channelview_Cogen_Plant	3	NG	5694.26655
Odessa_Ector_Generating_Station_1	4	NG	0.0
DeCordova_3	9	NG	0.0
Decker_Creek_G1	5	NG	0.0
Greens_Bayou_82	8	NG	0.0
Sandow_U4	2	Coal-Lig	0.0
Sand_Hill_Energy_Center_GT_4	8	NG	464.736
Sam_Rayburn_GT_1	5	NG	0.0
Bosque_County_CC_2	7	NG	0.0
Sweeny_Cogen_Facility	5	NG	3876.2999999999997
Pearsall_IC_Engine_Plant_D	6	NG	495.25812600000006
Graham_1	3	NG	0.0
DeCordova_2	3	NG	0.0
Fayette_Power_Project_3	10	Coal-Sub	0.0
Fayette_Power_Project_3	4	Coal-Sub	0.0
Laredo_Peaking_5	6	NG	877.8888
T_H_Wharton_GT_54	8	NG	0.0
Sandy_Creek_1	2	Coal-Sub	0.0
Greenville_Powerlane_IC2	11	NG	0.0
Permian_Basin_3	10	NG	0.0
V_H_Braunig_1	3	NG	2361.8408
Sand_Hill_Energy_Center_GT_1	9	NG	464.736
Greenville_Powerlane_IC1	9	NG	0.0
Oak_Grove_SES_Unit_2	5	Coal-Lig	0.0
Silas_Ray_10	3	NG	0.0
W_A_Parish_6	3	Coal-Sub	0.0
V_H_Braunig_3	9	NG	0.0
Bayou_Cogen_Plant	2	NG	1643.8631759999998
Leon_Creek_Peaking_2	12	NG	0.0
Dallas-Fort_Worth_Area_LFG	5	Biogas	0.0
Greenville_Powerlane_IC1	5	NG	0.0
ExTex_La_Porte_Power_Station_AirPro_3	3	NG	0.0
T_H_Wharton_GT_53	6	NG	0.0
Rio_Nogales_1	11	NG	0.0
South_Texas_U2	3	Uranium	13594.91
Mountain_Creek_6	8	NG	0.0
O_W_Sommers_1	9	NG	5064.15
Panda_Temple_1	9	NG	0.0
Limestone_1	12	Coal-Sub	0.0
Decker_Creek_G1	4	NG	0.0
J_T_Deely_2	11	Coal-Sub	0.0
Sam_Rayburn_GT_1	4	NG	0.0
South_Texas_U1	9	Uranium	13505.572
Greens_Bayou_73	4	NG	0.0
Nacogdoches_Power	7	Biomass	0.0
Freeport_Energy_Center	9	NG	508.28096999999997
Big_Brown_1	12	Coal-Lig	0.0
T_H_Wharton_3	10	NG	3134.246
Greens_Bayou_81	5	NG	0.0
Decker_Creek_G4	4	NG	0.0
W_A_Parish_1	3	NG	1852.7267200000001
Winchester_Power_Park_3	9	NG	0.0
Decker_Creek_G4	8	NG	0.0
Powerlane_Plant_1	3	NG	0.0
Fayette_Power_Project_3	7	Coal-Sub	0.0
Bosque_County_CC_2	10	NG	0.0
Martin_Lake_1	12	Coal-Lig	0.0
Optim_Energy_Altura_Cogen	5	NG	5641.714764
V_H_Braunig_3	7	NG	4794.7076799999995
DeCordova_2	12	NG	0.0
R_W_Miller_4	12	NG	0.0
B_M_Davis_3	8	NG	5265.37629
Johnson_County	7	NG	0.0
Greenville_Powerlane_IC1	4	NG	0.0
Tenaska_Gateway_Station	1	NG	0.0
T_H_Wharton_GT_53	1	NG	0.0
Rio_Nogales_1	10	NG	6319.30495
Handley_5	8	NG	0.0
Colorado_Bend_Energy_Center_2	3	NG	1727.0855000000001
O_W_Sommers_1	8	NG	5064.15
Quail_Run_Energy_1	4	NG	0.0
Cedar_Bayou_4	7	NG	3548.6236799999997
Wichita_Falls_Cogeneration_Plant	9	NG	0.0
Coleto_Creek	1	Coal-Sub	0.0
ExTex_La_Porte_Power_Station_AirPro_3	4	NG	0.0
Morgan_Creek_3	2	NG	0.0
BP_Chemicals_Green_Lake_Plant	8	NG	92.0
Clear_Lake_Cogeneration_Ltd	9	NG	3116.200437
Big_Brown_1	1	Coal-Lig	0.0
Leon_Creek_Peaking_3	1	NG	454.848
Morgan_Creek_4	5	NG	0.0
Greens_Bayou_73	3	NG	0.0
Texas_City_1	5	NG	6641.253290000001
Victoria_Power_Station	9	NG	2520.5913
Decker_Creek_G1	9	NG	0.0
Decker_Creek_G4	9	NG	0.0
Magic_Valley_Station	2	NG	4909.8852
Bosque_County_CC_2	11	NG	0.0
Oak_Grove_SES_Unit_1	4	Coal-Lig	0.0
Corpus_Christi_Energy_Center	1	NG	3344.80491
Bastrop_Energy_Center_1	2	NG	0.0
Powerlane_Plant_3	2	NG	0.0
Paris_Energy_Center_1	1	NG	0.0
Sandow_U4	3	Coal-Lig	0.0
Winchester_Power_Park_3	8	NG	0.0
Sand_Hill_Energy_Center_GT_3	5	NG	464.736
Tenaska_Frontier_Station	6	NG	6430.3096000000005
R_W_Miller_1	1	NG	0.0
Tenaska_Kiamichi_Station_2	4	NG	0.0
Handley_5	7	NG	0.0
Greens_Bayou_5	11	NG	4993.660000000001
Lake_Hubbard_1	11	NG	0.0
Clear_Lake_Cogeneration_Ltd	10	NG	3116.200437
Tenaska_Kiamichi_Station_2	2	NG	0.0
Equistar_Corpus_Christi	4	NG	102.0
Texas_City_1	4	NG	6641.253290000001
R_W_Miller_2	11	NG	0.0
Big_Brown_2	1	Coal-Sub	0.0
Forney_Energy_Center_1	10	NG	0.0
T_H_Wharton_GT_53	5	NG	0.0
Pearsall_IC_Engine_Plant_D	9	NG	495.25812600000006
Morgan_Creek_5	3	NG	0.0
V_H_Braunig_7	4	NG	474.91200000000003
Channelview_Cogen_Plant	4	NG	5694.26655
Odessa_Ector_Generating_Station_1	1	NG	0.0
B_M_Davis_1	3	NG	3465.0
T_H_Wharton_3	6	NG	3134.246
B_M_Davis_1	8	NG	3465.0
Baytown_Energy_Center	9	NG	7429.098924
Twin_Oaks_2	7	Coal-Lig	0.0
Greens_Bayou_84	1	NG	0.0
Quail_Run_Energy_1	12	NG	0.0
San_Jacinto_SES_CTG_1	12	NG	1092.54825
Sand_Hill_Energy_Center_GT_1	12	NG	0.0
Sandow_U4	1	Coal-Lig	0.0
Limestone_1	2	Coal-Sub	0.0
Ray_Olinger_3	9	NG	0.0
Lost_Pines_1	8	NG	4039.51152
Silas_Ray_10	6	NG	454.848
T_H_Wharton_GT_54	9	NG	0.0
Handley_5	4	NG	0.0
Dansby_1	6	NG	0.0
Bayou_Cogen_Plant	7	NG	1643.8631759999998
Leon_Creek_Peaking_2	9	NG	0.0
Decker_Creek_1	8	NG	3278.00025
Permian_Basin_3	7	NG	0.0
Oyster_Creek_Unit_VIII	6	NG	0.0
DeCordova_4	3	NG	0.0
Pearsall_1	9	NG	0.0
Channelview_Cogen_Plant	5	NG	5694.26655
Pearsall_3	12	NG	290.0
ExTex_La_Porte_Power_Station_AirPro_1	6	NG	0.0
Clear_Lake_Cogeneration_Ltd	5	NG	3116.200437
Sam_Rayburn_GT_1	11	NG	0.0
Forney_Energy_Center_2	5	NG	0.0
Dallas-Fort_Worth_Area_LFG	1	Biogas	0.0
Dallas-Fort_Worth_Area_LFG	4	Biogas	0.0
Morgan_Creek_4	8	NG	0.0
DeCordova_1	1	NG	0.0
ExTex_La_Porte_Power_Station_AirPro_4	2	NG	0.0
Midlothian_2	2	NG	0.0
Pearsall_IC_Engine_Plant_B	2	NG	495.33099
Quail_Run_Energy_1	7	NG	0.0
Ray_Olinger_3	10	NG	0.0
Lost_Pines_1	9	NG	0.0
Arthur_Von_Rosenberg_1	1	NG	3671.8088999999995
Big_Brown_1	11	Coal-Lig	0.0
Hidalgo_1	12	NG	3282.6234
Bayou_Cogen_Plant	4	NG	0.0
W_A_Parish_3	6	NG	2971.7661
Sim_Gideon_2	3	NG	1458.1647
Forney_Energy_Center_2	11	NG	0.0
Cedar_Bayou_1	12	NG	7647.10465
Green_Power_2	2	NG	0.0
Spencer_4	7	NG	0.0
Permian_Basin_4	12	NG	0.0
W_A_Parish_4	11	NG	5897.227440000001
V_H_Braunig_5	1	NG	474.91200000000003
Decker_Creek_2	5	NG	4504.5966
Morgan_Creek_3	6	NG	0.0
Sand_Hill_Energy_Center_GT_6	9	NG	464.736
Colorado_Bend_Energy_Center_2	7	NG	1727.0855000000001
Nacogdoches_Power	5	Biomass	0.0
Handley_4	8	NG	0.0
Morgan_Creek_4	9	NG	0.0
Mountain_Creek_7	2	NG	0.0
Sandow_U5	8	Coal-Lig	0.0
DeCordova_1	2	NG	0.0
Fayette_Power_Project_2	5	Coal-Sub	0.0
Victoria_Power_Station	2	NG	2520.5913
J_T_Deely_2	7	Coal-Sub	0.0
ExTex_La_Porte_Power_Station_AirPro_1	11	NG	0.0
Graham_1	2	NG	0.0
Pearsall_IC_Engine_Plant_B	5	NG	495.33099
Greens_Bayou_74	7	NG	0.0
J_K_Spruce_1	1	Coal-Sub	0.0
Sand_Hill_Energy_Center_GT_3	4	NG	0.0
Oklaunion_1	6	Coal-Sub	0.0
DeCordova_2	10	NG	0.0
Clear_Lake_Cogeneration_Ltd	4	NG	3116.200437
Bosque_County_CC_1	8	NG	0.0
Sim_Gideon_3	2	NG	3866.49648
San_Jacinto_SES_CTG_2	6	NG	1098.91647
Lufkin_Biomass	7	Biomass	0.0
Twin_Oaks_1	5	Coal-Lig	0.0
Bastrop_Energy_Center_1	9	NG	4299.30059
Ector_County_Energy	1	NG	0.0
Powerlane_Plant_3	7	NG	0.0
Greens_Bayou_73	10	NG	0.0
Greenville_Powerlane_IC2	4	NG	0.0
Paris_Energy_Center_1	4	NG	0.0
Dansby_2	10	NG	0.0
Greens_Bayou_83	11	NG	0.0
Corpus_Christi_Energy_Center	12	NG	3344.80491
Wise_County_Power_LP	11	NG	0.0
Lost_Pines_1	4	NG	0.0
W_A_Parish_2	5	NG	1945.77812
J_K_Spruce_2	3	Coal-Sub	0.0
Tenaska_Frontier_Station	3	NG	6430.3096000000005
Limestone_2	7	Coal-Lig	0.0
Greenville_Powerlane_IC3	12	NG	0.0
Decker_Creek_2	10	NG	4504.5966
Bayou_Cogen_Plant	11	NG	1643.8631759999998
V_H_Braunig_7	11	NG	474.91200000000003
Graham_2	6	NG	0.0
Sand_Hill_Energy_Center_GT_2	8	NG	0.0
Cedar_Bayou_1	1	NG	7647.10465
Ray_Olinger_2	11	NG	0.0
Fayette_Power_Project_2	11	Coal-Sub	0.0
Lake_Hubbard_1	4	NG	0.0
Laredo_Peaking_4	1	NG	906.0455999999999
W_A_Parish_T1	1	NG	0.0
Leon_Creek_Peaking_3	7	NG	454.848
Sandow_U4	12	Coal-Lig	0.0
Victoria_Power_Station	3	NG	2520.5913
Monticello_U1	10	Coal-Sub	0.0
ExTex_La_Porte_Power_Station_AirPro_1	10	NG	0.0
Magic_Valley_Station	8	NG	4909.8852
O_W_Sommers_2	8	NG	4295.5372
Morgan_Creek_5	6	NG	0.0
Fayette_Power_Project_2	2	Coal-Sub	0.0
Texas_City_1	9	NG	6641.253290000001
Bastrop_Energy_Center_1	8	NG	4299.30059
South_Texas_U1	7	Uranium	13505.572
Sam_Rayburn_GT_2	3	NG	0.0
W_A_Parish_7	5	Coal-Sub	0.0
Powerlane_Plant_3	8	NG	0.0
Baytown_Energy_Center	6	NG	7429.098924
Green_Power_2	11	NG	0.0
South_Texas_U2	9	Uranium	13594.91
San_Jacinto_SES_CTG_1	7	NG	1092.54825
W_A_Parish_2	2	NG	1945.77812
Victoria_Texas_Plant	11	NG	0.0
V_H_Braunig_3	3	NG	4794.7076799999995
T_H_Wharton_GT_56	10	NG	0.0
Hays_Energy_Facility_1	3	NG	6835.74696
Permian_Basin_5	2	NG	0.0
Twin_Oaks_1	2	Coal-Lig	0.0
Oak_Grove_SES_Unit_1	1	Coal-Lig	0.0
Handley_5	1	NG	0.0
Decker_Creek_G3	1	NG	0.0
Limestone_1	5	Coal-Sub	0.0
Decker_Creek_1	3	NG	0.0
Decker_Creek_G3	7	NG	0.0
Twin_Oaks_1	11	Coal-Lig	0.0
Greenville_Powerlane_IC3	1	NG	0.0
Cedar_Bayou_4	8	NG	0.0
O_W_Sommers_2	9	NG	0.0
Sand_Hill_Energy_Center_GT_2	7	NG	464.736
Dansby_3	11	NG	0.0
Lufkin_Biomass	8	Biomass	0.0
V_H_Braunig_2	11	NG	2363.825
Sand_Hill_Energy_Center_GT_3	9	NG	0.0
Houston_Area_LFG	8	Biogas	240.10000000000002
Handley_3	4	NG	0.0
Permian_Basin_1	2	NG	0.0
Leon_Creek_Peaking_3	8	NG	454.848
South_Texas_U1	6	Uranium	13505.572
Sam_Rayburn_GT_2	4	NG	0.0
Quail_Run_Energy_1	6	NG	0.0
ExTex_La_Porte_Power_Station_AirPro_3	10	NG	0.0
V_H_Braunig_5	2	NG	0.0
Baytown_Energy_Center	7	NG	7429.098924
ExTex_La_Porte_Power_Station_AirPro_4	3	NG	0.0
Nueces_Bay_8	5	NG	5209.938149999999
Greens_Bayou_84	7	NG	0.0
San_Jacinto_SES_CTG_1	6	NG	1092.54825
Gregory_Power_Facility	3	NG	0.0
Morgan_Creek_2	1	NG	0.0
Ray_Olinger_3	7	NG	0.0
Optim_Energy_Altura_Cogen	10	NG	5641.714764
Fayette_Power_Project_1	3	Coal-Sub	0.0
Hidalgo_1	3	NG	3282.6234
J_T_Deely_2	10	Coal-Sub	0.0
V_H_Braunig_6	12	NG	474.91200000000003
Decker_Creek_G3	12	NG	0.0
Mountain_Creek_6	11	NG	0.0
Mountain_Creek_8	12	NG	0.0
Spencer_4	8	NG	0.0
Ray_Olinger_1	7	NG	0.0
Permian_Basin_4	9	NG	0.0
Trinidad_6	11	NG	0.0
Silas_Ray_9	8	NG	584.3499999999999
Dansby_3	10	NG	0.0
Clear_Lake_Cogeneration_Ltd	7	NG	3116.200437
Equistar_Corpus_Christi	11	NG	102.0
ExTex_La_Porte_Power_Station_AirPro_2	6	NG	0.0
Permian_Basin_2	5	NG	0.0
Sand_Hill_Energy_Center_GT_6	4	NG	464.736
Forney_Energy_Center_1	3	NG	0.0
Handley_4	12	NG	0.0
O_W_Sommers_2	4	NG	4295.5372
Equistar_Corpus_Christi	8	NG	102.0
Greens_Bayou_73	9	NG	0.0
Gibbons_Creek_1	12	Coal-Sub	0.0
Morgan_Creek_2	2	NG	0.0
Tenaska_Kiamichi_Station_1	10	NG	0.0
Leon_Creek_Peaking_3	9	NG	454.848
Deer_Park_Energy_Center_1	12	NG	6961.78944
W_A_Parish_3	12	NG	2971.7661
R_W_Miller_3	12	NG	0.0
Morgan_Creek_1	10	NG	0.0
Greens_Bayou_83	12	NG	0.0
J_T_Deely_2	12	Coal-Sub	0.0
Spencer_4	9	NG	0.0
Winchester_Power_Park_4	1	NG	0.0
W_A_Parish_6	9	Coal-Sub	0.0
Greenville_Powerlane_IC1	10	NG	0.0
Wise_County_Power_LP	12	NG	0.0
T_H_Wharton_4	3	NG	2962.1040000000003
Quail_Run_Energy_1	8	NG	0.0
San_Miguel_1	12	Coal-Lig	0.0
Graham_2	9	NG	0.0
South_Texas_U1	12	Uranium	13505.572
ExTex_La_Porte_Power_Station_AirPro_2	7	NG	0.0
Ray_Olinger_2	6	NG	0.0
Mountain_Creek_8	1	NG	0.0
J_T_Deely_1	8	Coal-Sub	0.0
Panda_Temple_II_STG	3	NG	0.0
Laredo_Peaking_4	10	NG	0.0
South_Texas_U1	1	Uranium	13505.572
Powerlane_Plant_1	5	NG	0.0
Monticello_U2	5	Coal-Lig	0.0
ExTex_La_Porte_Power_Station_AirPro_1	1	NG	0.0
Pearsall_3	9	NG	290.0
Monticello_U3	7	Coal-Sub	0.0
Morgan_Creek_6	1	NG	0.0
Stryker_Creek_1	6	NG	0.0
Oklaunion_1	10	Coal-Sub	0.0
Leon_Creek_Peaking_1	12	NG	0.0
Martin_Lake_3	10	Coal-Sub	0.0
Johnson_County	6	NG	0.0
Sand_Hill_Energy_Center_GT_7	11	NG	464.736
Ferguson_Replacement	12	NG	3594.09
W_A_Parish_6	7	Coal-Sub	0.0
Freestone_Energy_Center_1	2	NG	0.0
South_Texas_U2	5	Uranium	13594.91
Coleto_Creek	2	Coal-Sub	0.0
Stryker_Creek_2	12	NG	0.0
Bryan_Atkins_7	7	NG	0.0
Greens_Bayou_83	1	NG	0.0
Panda_Temple_II_CTG2	1	NG	0.0
Martin_Lake_3	1	Coal-Sub	0.0
T_H_Wharton_4	2	NG	2962.1040000000003
Wichita_Falls_Cogeneration_Plant	10	NG	0.0
Tenaska_Gateway_Station	6	NG	0.0
Graham_2	8	NG	0.0
Morgan_Creek_3	3	NG	0.0
Hays_Energy_Facility_1	4	NG	6835.74696
Ray_Olinger_2	5	NG	0.0
Sim_Gideon_2	6	NG	1458.1647
Pearsall_IC_Engine_Plant_C	9	NG	495.587026
Laredo_Peaking_4	11	NG	0.0
V_H_Braunig_7	8	NG	0.0
Greens_Bayou_73	1	NG	0.0
Decker_Creek_G1	10	NG	0.0
W_A_Parish_Petra_Nova	6	NG	738.7420000000001
Bosque_County_CC_1	4	NG	0.0
Spencer_5	12	NG	0.0
Pearsall_3	10	NG	290.0
Morgan_Creek_3	5	NG	0.0
Permian_Basin_3	2	NG	0.0
Texas_Gulf_Sulphur_(New_Gulf)	5	NG	0.0
R_W_Miller_5	4	NG	0.0
Stryker_Creek_1	7	NG	0.0
Frontera_1	6	NG	0.0
Ingleside_Cogeneration	4	NG	3827.2
Monticello_U3	8	Coal-Sub	0.0
Cedar_Bayou_1	5	NG	7647.10465
Sand_Hill_Energy_Center_GT_7	10	NG	464.736
ExTex_La_Porte_Power_Station_AirPro_3	6	NG	0.0
Sandy_Creek_1	7	Coal-Sub	0.0
Freestone_Energy_Center_1	1	NG	0.0
Oak_Grove_SES_Unit_2	3	Coal-Lig	0.0
Handley_3	8	NG	0.0
ExTex_La_Porte_Power_Station_AirPro_4	4	NG	0.0
Sandow_U5	6	Coal-Lig	0.0
Houston_Area_LFG	2	Biogas	240.10000000000002
Houston_Area_LFG	1	Biogas	240.10000000000002
Houston_Area_LFG	12	Biogas	240.10000000000002
Gregory_Power_Facility	6	NG	131.31462393282646
Ennis_Power_Station_1	9	NG	0.0
Houston_Area_LFG	11	Biogas	240.10000000000002
South_Texas_U1	2	Uranium	13505.572
Sandow_U5	1	Coal-Lig	0.0
W_A_Parish_8	9	Coal-Sub	0.0
ExxonMobil_Baytown_Refinery	11	NG	62.140891
Tenaska_Kiamichi_Station_2	3	NG	0.0
Pearsall_IC_Engine_Plant_C	6	NG	495.587026
Forney_Energy_Center_2	6	NG	0.0
R_W_Miller_2	8	NG	0.0
B_M_Davis_3	7	NG	5265.37629
Panda_Temple_II_CTG2	12	NG	0.0
Powerlane_Plant_2	8	NG	0.0
Bosque_County_CC_1	7	NG	0.0
Sand_Hill_Energy_Center_GT_4	6	NG	464.736
Ray_Olinger_1	8	NG	0.0
Quail_Run_Energy_1	10	NG	0.0
Texas_Gulf_Sulphur_(New_Gulf)	2	NG	0.0
R_W_Miller_5	5	NG	0.0
Sandow_U4	6	Coal-Lig	0.0
Winchester_Power_Park_1	6	NG	0.0
T_H_Wharton_3	5	NG	3134.246
Midlothian_2	9	NG	0.0
Permian_Basin_2	2	NG	0.0
Colorado_Bend_Energy_Center_1	8	NG	0.0
Sim_Gideon_1	5	NG	1424.943
Laredo_Peaking_5	2	NG	0.0
Dansby_3	7	NG	0.0
Jack_County_Generation_Facility_2	7	NG	0.0
Bayou_Cogen_Plant	10	NG	1643.8631759999998
Sand_Hill_Energy_Center_GT_7	7	NG	0.0
Pearsall_2	11	NG	319.0
Fayette_Power_Project_3	1	Coal-Sub	0.0
Brazos_Valley_1	8	NG	4709.61456
Brazos_Valley_1	11	NG	0.0
Leon_Creek_Peaking_2	8	NG	0.0
V_H_Braunig_8	3	NG	465.01800000000003
Jack_County_Generation_Facility_2	3	NG	0.0
DeCordova_3	2	NG	0.0
R_W_Miller_4	6	NG	0.0
W_A_Parish_3	1	NG	2971.7661
Sam_Rayburn_GT_1	8	NG	0.0
W_A_Parish_6	2	Coal-Sub	0.0
Midlothian_2	10	NG	0.0
V_H_Braunig_7	1	NG	474.91200000000003
Comanche_Peak_U1	9	Uranium	12653.705
Ferguson_Replacement	10	NG	3594.09
Houston_Chemical_Complex_Battleground	2	NG	0.0
W_A_Parish_1	11	NG	1852.7267200000001
Greens_Bayou_81	9	NG	0.0
Sim_Gideon_1	2	NG	1424.943
Twin_Oaks_1	4	Coal-Lig	0.0
Decker_Creek_2	2	NG	0.0
Twin_Oaks_2	5	Coal-Lig	0.0
Greens_Bayou_82	7	NG	0.0
Sand_Hill_Energy_Center_GT_3	12	NG	464.736
Morgan_Creek_6	6	NG	0.0
Twin_Oaks_2	9	Coal-Lig	0.0
Johnson_County	3	NG	0.0
R_W_Miller_3	6	NG	0.0
Tenaska_Gateway_Station	5	NG	0.0
Rio_Nogales_1	6	NG	6319.30495
Stryker_Creek_2	4	NG	0.0
Pearsall_1	6	NG	275.5
Tenaska_Kiamichi_Station_1	1	NG	0.0
O_W_Sommers_1	12	NG	0.0
Panda_Temple_1	2	NG	0.0
Trinidad_6	4	NG	0.0
Bryan_Atkins_7	10	NG	0.0
Oak_Grove_SES_Unit_1	3	Coal-Lig	0.0
T_H_Wharton_4	9	NG	0.0
Leon_Creek_Peaking_2	7	NG	0.0
Wichita_Falls_Cogeneration_Plant	5	NG	0.0
Monticello_U1	12	Coal-Sub	0.0
Oak_Grove_SES_Unit_2	1	Coal-Lig	0.0
Permian_Basin_3	1	NG	0.0
Ingleside_Cogeneration	2	NG	3827.2
B_M_Davis_3	11	NG	5265.37629
Colorado_Bend_Energy_Center_2	5	NG	1727.0855000000001
Big_Brown_2	2	Coal-Sub	0.0
BP_Chemicals_Green_Lake_Plant	12	NG	92.0
Channel_Energy_Center	1	NG	0.0
Austin_Area_LFG	10	Biogas	62.720000000000006
South_Texas_U2	1	Uranium	13594.91
Odessa_Ector_Generating_Station_1	12	NG	0.0
Oklaunion_1	7	Coal-Sub	0.0
W_A_Parish_Petra_Nova	3	NG	738.7420000000001
Powerlane_Plant_1	12	NG	0.0
Comanche_Peak_U2	6	Uranium	3327.088930706997
Spencer_5	11	NG	0.0
Ray_Olinger_4	2	NG	0.0
Oyster_Creek_Unit_VIII	10	NG	4349.5885
Jack_County_Generation_Facility_1	5	NG	0.0
DeCordova_2	11	NG	0.0
Brazos_Valley_1	3	NG	0.0
W_A_Parish_5	5	Coal-Sub	0.0
Pearsall_IC_Engine_Plant_D	1	NG	495.25812600000006
ExTex_La_Porte_Power_Station_AirPro_3	9	NG	0.0
Greenville_Powerlane_IC2	3	NG	0.0
Pearsall_1	7	NG	275.5
Colorado_Bend_Energy_Center_2	4	NG	1727.0855000000001
Handley_3	5	NG	0.0
Sand_Hill_Energy_Center_GT_1	1	NG	0.0
Sand_Hill_Energy_Center_5a	11	NG	0.0
Lost_Pines_1	7	NG	4039.51152
Sand_Hill_Energy_Center_GT_4	7	NG	464.736
Leon_Creek_Peaking_2	4	NG	0.0
Wichita_Falls_Cogeneration_Plant	4	NG	0.0
Ennis_Power_Station_1	12	NG	0.0
V_H_Braunig_1	6	NG	2361.8408
Ingleside_Cogeneration	1	NG	0.0
O_W_Sommers_1	1	NG	5064.15
Ray_Olinger_4	5	NG	0.0
Pearsall_IC_Engine_Plant_C	3	NG	495.587026
R_W_Miller_2	7	NG	0.0
Decker_Creek_G1	12	NG	0.0
Bosque_County_CC_1	10	NG	0.0
Comanche_Peak_U2	5	Uranium	12546.305
J_T_Deely_1	5	Coal-Sub	0.0
Houston_Area_LFG	5	Biogas	240.10000000000002
Sandy_Creek_1	8	Coal-Sub	0.0
ExxonMobil_Baytown_Refinery	6	NG	62.140891
Lufkin_Biomass	11	Biomass	0.0
T_H_Wharton_3	2	NG	0.0
Sandow_U5	2	Coal-Lig	0.0
Graham_1	8	NG	0.0
Greens_Bayou_84	9	NG	0.0
T_H_Wharton_GT_51	3	NG	0.0
W_A_Parish_5	4	Coal-Sub	0.0
Laredo_Peaking_5	9	NG	0.0
V_H_Braunig_2	12	NG	2363.825
Jack_County_Generation_Facility_2	10	NG	0.0
Sandy_Creek_1	9	Coal-Sub	0.0
Greenville_Powerlane_IC1	12	NG	0.0
V_H_Braunig_3	1	NG	4794.7076799999995
Limestone_1	6	Coal-Sub	0.0
Pearsall_2	6	NG	319.0
J_K_Spruce_1	12	Coal-Sub	0.0
J_T_Deely_2	5	Coal-Sub	0.0
T_H_Wharton_GT_53	9	NG	0.0
Dansby_1	2	NG	0.0
Colorado_Bend_Energy_Center_2	11	NG	1727.0855000000001
Tenaska_Kiamichi_Station_2	9	NG	0.0
R_W_Miller_2	6	NG	0.0
Fayette_Power_Project_1	12	Coal-Sub	0.0
Stryker_Creek_2	7	NG	0.0
DeCordova_4	7	NG	0.0
C_R_Wing_Cogen_Plant	4	NG	0.0
Channelview_Cogen_Plant	9	NG	0.0
Wolf_Hollow_Power_Proj_1	6	NG	0.0
DeCordova_3	7	NG	0.0
Midlothian_2	3	NG	0.0
Martin_Lake_1	1	Coal-Lig	0.0
Clear_Lake_Cogeneration_Ltd	1	NG	3116.200437
T_H_Wharton_3	3	NG	3134.246
Pearsall_IC_Engine_Plant_D	12	NG	495.25812600000006
Decker_Creek_G4	1	NG	0.0
Sand_Hill_Energy_Center_5a	6	NG	0.0
Greens_Bayou_84	4	NG	0.0
Winchester_Power_Park_3	2	NG	0.0
Corpus_Christi_Energy_Center	9	NG	0.0
T_H_Wharton_GT_55	2	NG	0.0
Panda_Temple_II_CTG1	12	NG	0.0
Ray_Olinger_3	6	NG	0.0
Colorado_Bend_Energy_Center_1	6	NG	0.0
Paris_Energy_Center_1	9	NG	0.0
Dansby_1	10	NG	0.0
Dansby_2	5	NG	0.0
Green_Power_2	6	NG	0.0
Rio_Nogales_1	1	NG	6319.30495
Nacogdoches_Power	10	Biomass	0.0
Stryker_Creek_2	6	NG	0.0
Panda_Temple_1	7	NG	0.0
Permian_Basin_4	8	NG	0.0
C_R_Wing_Cogen_Plant	11	NG	0.0
Greens_Bayou_5	3	NG	4993.660000000001
Limestone_2	1	Coal-Lig	0.0
Clear_Lake_Cogeneration_Ltd	2	NG	3116.200437
J_K_Spruce_2	9	Coal-Sub	0.0
R_W_Miller_5	8	NG	0.0
Texas_City_1	12	NG	6641.253290000001
BP_Chemicals_Green_Lake_Plant	4	NG	0.0
Tenaska_Kiamichi_Station_1	12	NG	0.0
Forney_Energy_Center_1	2	NG	0.0
Freeport_Energy_Center	3	NG	508.28096999999997
Monticello_U1	9	Coal-Sub	0.0
Channel_Energy_Center	4	NG	0.0
O_W_Sommers_2	7	NG	4295.5372
Sand_Hill_Energy_Center_5a	7	NG	2380.35205
Fayette_Power_Project_2	1	Coal-Sub	0.0
Odessa_Ector_Generating_Station_1	9	NG	0.0
Bosque_County_CC_2	8	NG	0.0
