LOAD_ZONE	TIMEPOINT	zone_demand_mw
Northeast	7494	3556.91758
Northeast	7495	3899.140234
Northeast	7496	3984.988812
Northeast	7497	3826.798292
Northeast	7498	3615.651622
Northeast	7499	3413.902096
Northeast	7500	3226.296498
Northeast	7501	3074.969502
Northeast	7502	2936.83856
Northeast	7503	2818.819328
Northeast	7504	2737.173898
Northeast	7505	2724.756026
Northeast	7506	2841.709264
Northeast	7507	3033.39877
Northeast	7508	3011.205174
Northeast	7509	2949.608412
Northeast	7510	2827.890862
Northeast	7511	2608.569346
Northeast	7512	2413.391768
Northeast	7513	2200.205054
Northeast	7514	2111.095044
Northeast	7515	2075.057584
Northeast	7516	2072.323954
Northeast	7517	2124.363526
Northeast	7518	2304.295138
Northeast	7519	2623.107056
Northeast	7520	2735.005774
Northeast	7521	2679.780666
Northeast	7522	2649.560416
Northeast	7523	2642.103904
Northeast	7524	2626.647176
Northeast	7525	2619.515732
Northeast	7526	2614.0246
Northeast	7527	2599.331278
Northeast	7528	2580.743578
Northeast	7529	2587.071892
Northeast	7530	2668.075032
Northeast	7531	2818.426076
Northeast	7532	2795.212162
Northeast	7533	2724.046966
Northeast	7534	2603.129176
Northeast	7535	2415.347728
Northeast	7536	2206.681136
Northeast	7537	2079.725098
Northeast	7538	2016.966026
Northeast	7539	1983.114132
Northeast	7540	1979.5075752
Northeast	7541	2037.779528
Northeast	7542	2224.400614
Northeast	7543	2549.144362
Northeast	7544	2665.106596
Northeast	7545	2624.722706
Northeast	7546	2632.56638
Northeast	7547	2645.964528
Northeast	7548	2657.336316
Northeast	7549	2664.563642
Northeast	7550	2691.264056
Northeast	7551	2695.828416
Northeast	7552	2677.338824
Northeast	7553	2683.053702
Northeast	7554	2738.6202
Northeast	7555	2875.134512
Northeast	7556	2860.337612
Northeast	7557	2797.543262
Northeast	7558	2671.11822
Northeast	7559	2468.031044
Northeast	7560	2255.114942
Northeast	7561	2101.335426
Northeast	7562	2018.973336
Northeast	7563	1958.2706604
Northeast	7564	1950.748737
Northeast	7565	1996.6158928
Northeast	7566	2146.612124
Northeast	7567	2453.53294
Northeast	7568	2592.51545
Northeast	7569	2597.29033
Northeast	7570	2652.762868
Northeast	7571	2722.537626
Northeast	7572	2753.56265
Northeast	7573	2763.1096
Northeast	7574	2757.23227
Northeast	7575	2728.144532
Northeast	7576	2680.953014
Northeast	7577	2663.909902
Northeast	7578	2733.194024
Northeast	7579	2879.161126
Northeast	7580	2864.903998
Northeast	7581	2827.50054
Northeast	7582	2718.507494
Northeast	7583	2531.572104
Northeast	7584	2342.359256
Northeast	7585	2200.785924
Northeast	7586	2133.131538
Northeast	7587	2100.235042
Northeast	7588	2107.561372
Northeast	7589	2174.277186
Northeast	7590	2367.782968
Northeast	7591	2710.372356
Northeast	7592	2888.185522
Northeast	7593	2887.857614
Northeast	7594	2928.887682
Northeast	7595	2963.995094
Northeast	7596	2984.932892
Northeast	7597	2989.270984
Northeast	7598	3008.285356
Northeast	7599	3008.628926
Northeast	7600	3005.859948
Northeast	7601	3067.117468
Northeast	7602	3189.190978
Northeast	7603	3300.508686
Northeast	7604	3267.817392
Northeast	7605	3225.135634
Northeast	7606	3123.183016
Northeast	7607	2990.972206
Northeast	7608	2810.894734
Northeast	7609	2705.100876
Northeast	7610	2654.145622
Northeast	7611	2609.282866
Northeast	7612	2610.669984
Northeast	7613	2656.554276
Northeast	7614	2733.094394
Northeast	7615	2881.007822
Northeast	7616	3050.38699
Northeast	7617	3183.608084
Northeast	7618	3305.492788
Northeast	7619	3360.177452
Northeast	7620	3338.306682
Northeast	7621	3282.64814
Northeast	7622	3203.007522
Northeast	7623	3133.846964
Northeast	7624	3095.068676
Northeast	7625	3086.894882
Northeast	7626	3171.417844
Northeast	7627	3248.285744
Northeast	7628	3210.599496
Northeast	7629	3148.316182
Northeast	7630	3047.063266
Northeast	7631	2911.888584
Northeast	7632	2759.96727
Northeast	7633	2631.014894
Northeast	7634	2541.394312
Northeast	7635	2490.600628
Northeast	7636	2467.169744
Northeast	7637	2479.572976
Northeast	7638	2533.813748
Northeast	7639	2618.762134
Northeast	7640	2728.27565
Northeast	7641	2829.99943
Northeast	7642	2900.161452
Northeast	7643	2903.13435
Northeast	7644	2875.135956
Northeast	7645	2845.760862
Northeast	7646	2799.834314
Northeast	7647	2738.5455
Northeast	7648	2688.21732
Northeast	7649	2622.54338
Northeast	7650	2701.44712
Northeast	7651	2696.625148
Northeast	7652	2691.643924
Northeast	7653	2630.480036
Northeast	7654	2522.293158
Northeast	7655	2384.070198
