LOAD_ZONE	TIMEPOINT	zone_demand_mw
AEN	1	1070.55
AEN	2	535.275
North	1	17118.05
North	2	8559.025
Houston	1	8356.45
Houston	2	4178.225
CPS	1	1100.9
CPS	2	550.45
South	1	9545.1
South	2	4772.55
LCRA	1	1565.4
LCRA	2	782.7
West	1	7846.05
West	2	3923.025
RCEC	1	40
RCEC	2	20
