load_zone	timestamp	ZoneTotalCentralDispatch	ZoneTotalDistributedDispatch	zone_demand_mw
West	2017020314	1768.58	0	1768.58
West	2017020315	1786.17	0	1786.17
West	2017020316	1785.03	0	1785.03
West	2017020317	1779.55	0	1779.55
West	2017020318	1879.99	0	1879.99
West	2017020319	1854.44	0	1854.44
West	2017020320	1805.44	0	1805.44
West	2017020321	1724.96	0	1724.96
West	2017020322	1614.68	0	1614.68
West	2017020323	1492.72	0	1492.72
West	2017020400	1402.37	0	1402.37
West	2017020401	1372.31	0	1372.31
West	2017020402	1357.32	0	1357.32
West	2017020403	1380.94	0	1380.94
West	2017020404	1456.34	0	1456.34
West	2017020405	1611.28	0	1611.28
West	2017020406	1864.64	0	1864.64
West	2017020407	1966.92	0	1966.92
West	2017020408	1964.22	0	1964.22
West	2017020409	1973.38	0	1973.38
West	2017020410	1960.69	0	1960.69
West	2017020411	1950.85	0	1950.85
West	2017020412	1916.97	0	1916.97
West	2017020413	1877.74	0	1877.74
West	2017020414	1824.24	0	1824.24
West	2017020415	1803.87	0	1803.87
West	2017020416	1830.96	0	1830.96
West	2017020417	1948.19	0	1948.19
West	2017020418	2102.97	0	2102.97
West	2017020419	2119.63	0	2119.63
West	2017020420	2103.69	0	2103.69
West	2017020421	2034.19	0	2034.19
West	2017020422	1907.45	0	1907.45
West	2017020423	1764.22	0	1764.22
West	2017020500	1671.69	0	1671.69
West	2017020501	1604.22	0	1604.22
West	2017020502	1563.21	0	1563.21
West	2017020503	1549.14	0	1549.14
West	2017020504	1571.91	0	1571.91
West	2017020505	1691.51	0	1691.51
West	2017020506	1883.34	0	1883.34
West	2017020507	1927.1	0	1927.1
West	2017020508	1859.43	0	1859.43
West	2017020509	1828.51	0	1828.51
West	2017020510	1793.65	0	1793.65
West	2017020511	1747.27	0	1747.27
West	2017020512	1712.79	0	1712.79
West	2017020513	1695.4	0	1695.4
West	2017020514	1684.08	0	1684.08
West	2017020515	1690.55	0	1690.55
West	2017020516	1726.55	0	1726.55
West	2017020517	1821.81	0	1821.81
West	2017020518	1976.46	0	1976.46
West	2017020519	2023.13	0	2023.13
West	2017020520	2046.55	0	2046.55
West	2017020521	2029.95	0	2029.95
West	2017020522	1954.85	0	1954.85
West	2017020523	1866.31	0	1866.31
West	2017020600	1826.73	0	1826.73
West	2017020601	1829.69	0	1829.69
West	2017020602	1849.85	0	1849.85
West	2017020603	1892.42	0	1892.42
West	2017020604	1982.38	0	1982.38
West	2017020605	2170.13	0	2170.13
West	2017020606	2447.66	0	2447.66
West	2017020607	2585.77	0	2585.77
West	2017020608	2604.5	0	2604.5
West	2017020609	2655.22	0	2655.22
West	2017020610	2705.01	0	2705.01
West	2017020611	2717.91	0	2717.91
West	2017020612	2711	0	2711
West	2017020613	2702.25	0	2702.25
West	2017020614	2698.17	0	2698.17
West	2017020615	2744.24	0	2744.24
West	2017020616	2826.49	0	2826.49
West	2017020617	2943.03	0	2943.03
West	2017020618	3083.9	0	3083.9
West	2017020619	3089.47	0	3089.47
West	2017020620	3079.16	0	3079.16
West	2017020621	3038.55	0	3038.55
West	2017020622	2954.65	0	2954.65
West	2017020623	2880.85	0	2880.85
West	2017020700	2815.62	0	2815.62
West	2017020701	2785.26	0	2785.26
West	2017020702	2785.31	0	2785.31
West	2017020703	2807.35	0	2807.35
West	2017020704	2853.58	0	2853.58
West	2017020705	2944.2	0	2944.2
West	2017020706	3056.63	0	3056.63
West	2017020707	3148.78	0	3148.78
West	2017020708	3160.22	0	3160.22
West	2017020709	3087.09	0	3087.09
West	2017020710	2944	0	2944
West	2017020711	2760.34	0	2760.34
West	2017020712	2567.37	0	2567.37
West	2017020713	2385.06	0	2385.06
West	2017020714	2248.11	0	2248.11
West	2017020715	2162.17	0	2162.17
West	2017020716	2141.95	0	2141.95
West	2017020717	2272.83	0	2272.83
West	2017020718	2525.72	0	2525.72
West	2017020719	2629.08	0	2629.08
West	2017020720	2692.11	0	2692.11
West	2017020721	2708.21	0	2708.21
West	2017020722	2686.07	0	2686.07
West	2017020723	2647.75	0	2647.75
West	2017020800	2622.27	0	2622.27
West	2017020801	2619.1	0	2619.1
West	2017020802	2627.27	0	2627.27
West	2017020803	2652.11	0	2652.11
West	2017020804	2702.58	0	2702.58
West	2017020805	2773.3	0	2773.3
West	2017020806	2864.43	0	2864.43
West	2017020807	2936.26	0	2936.26
West	2017020808	2901.37	0	2901.37
West	2017020809	2750.11	0	2750.11
West	2017020810	2583.8	0	2583.8
West	2017020811	2410.53	0	2410.53
West	2017020812	2241.66	0	2241.66
West	2017020813	2080.8	0	2080.8
West	2017020814	1974.68	0	1974.68
West	2017020815	1913.17	0	1913.17
West	2017020816	1930.95	0	1930.95
West	2017020817	2045.23	0	2045.23
West	2017020818	2217.04	0	2217.04
West	2017020819	2259.64	0	2259.64
West	2017020820	2255	0	2255
West	2017020821	2186.26	0	2186.26
West	2017020822	2059.53	0	2059.53
West	2017020823	1913.15	0	1913.15
West	2017020900	1794.47	0	1794.47
West	2017020901	1738.1	0	1738.1
West	2017020902	1725.38	0	1725.38
West	2017020903	1742.45	0	1742.45
West	2017020904	1809.32	0	1809.32
West	2017020905	1970.71	0	1970.71
West	2017020906	2215.11	0	2215.11
West	2017020907	2260.89	0	2260.89
West	2017020908	2161.45	0	2161.45
West	2017020909	2047.01	0	2047.01
West	2017020910	1912.5	0	1912.5
West	2017020911	1812.43	0	1812.43
West	2017020912	1743.94	0	1743.94
West	2017020913	1696.37	0	1696.37
West	2017020914	1664.2	0	1664.2
West	2017020915	1651.89	0	1651.89
West	2017020916	1661.31	0	1661.31
West	2017020917	1702.81	0	1702.81
West	2017020918	1843.66	0	1843.66
West	2017020919	1849.83	0	1849.83
West	2017020920	1822.46	0	1822.46
West	2017020921	1744.27	0	1744.27
West	2017020922	1613.05	0	1613.05
West	2017020923	1470.02	0	1470.02
West	2017021000	1391.73	0	1391.73
West	2017021001	1331.65	0	1331.65
West	2017021002	1309.94	0	1309.94
West	2017021003	1309.18	0	1309.18
West	2017021004	1343.43	0	1343.43
West	2017021005	1455.11	0	1455.11
West	2017021006	1683.56	0	1683.56
West	2017021007	1747.39	0	1747.39
West	2017021008	1701.92	0	1701.92
West	2017021009	1682.49	0	1682.49
West	2017021010	1672.94	0	1672.94
West	2017021011	1669.39	0	1669.39
West	2017021012	1677.73	0	1677.73
West	2017021013	1690.64	0	1690.64
West	2017021014	1711.87	0	1711.87
West	2017021015	1730.19	0	1730.19
West	2017021016	1749.89	0	1749.89
West	2017021017	1765.93	0	1765.93
West	2017021018	1868.61	0	1868.61
West	2017021019	1866.1	0	1866.1
West	2017021020	1819.33	0	1819.33
West	2017021021	1733.31	0	1733.31
West	2017021022	1601.78	0	1601.78
West	2017021023	1446.43	0	1446.43
West	2017021100	1334.55	0	1334.55
West	2017021101	1274.2	0	1274.2
West	2017021102	1244.2	0	1244.2
West	2017021103	1232.39	0	1232.39
West	2017021104	1256.45	0	1256.45
West	2017021105	1361.34	0	1361.34
West	2017021106	1574.47	0	1574.47
West	2017021107	1649.84	0	1649.84
West	2017021108	1624.52	0	1624.52
West	2017021109	1643.32	0	1643.32
West	2017021110	1666.87	0	1666.87
West	2017021111	1692.67	0	1692.67
West	2017021112	1715.15	0	1715.15
West	2017021113	1751.29	0	1751.29
West	2017021114	1783.74	0	1783.74
West	2017021115	1806.31	0	1806.31
West	2017021116	1825.45	0	1825.45
West	2017021117	1833.06	0	1833.06
West	2017021118	1923.46	0	1923.46
West	2017021119	1933.6	0	1933.6
West	2017021120	1888.23	0	1888.23
West	2017021121	1791.66	0	1791.66
West	2017021122	1657.32	0	1657.32
West	2017021123	1495.29	0	1495.29
West	2017021200	1367.85	0	1367.85
West	2017021201	1301.01	0	1301.01
West	2017021202	1261.17	0	1261.17
West	2017021203	1250.54	0	1250.54
West	2017021204	1263.27	0	1263.27
West	2017021205	1357.34	0	1357.34
West	2017021206	1560.81	0	1560.81
West	2017021207	1641.16	0	1641.16
West	2017021208	1630.9	0	1630.9
West	2017021209	1677.95	0	1677.95
West	2017021210	1730.49	0	1730.49
West	2017021211	1772.91	0	1772.91
West	2017021212	1803.78	0	1803.78
West	2017021213	1839.58	0	1839.58
West	2017021214	1861.09	0	1861.09
West	2017021215	1873.95	0	1873.95
West	2017021216	1879.8	0	1879.8
West	2017021217	1876.31	0	1876.31
West	2017021218	1964.19	0	1964.19
West	2017021219	1960.86	0	1960.86
West	2017021220	1919.99	0	1919.99
West	2017021221	1833.13	0	1833.13
West	2017021222	1697.36	0	1697.36
West	2017021223	1541.73	0	1541.73
West	2017021300	1440.91	0	1440.91
West	2017021301	1370.76	0	1370.76
West	2017021302	1330.58	0	1330.58
West	2017021303	1313.14	0	1313.14
West	2017021304	1328.14	0	1328.14
West	2017021305	1418.74	0	1418.74
West	2017021306	1611.66	0	1611.66
West	2017021307	1698.14	0	1698.14
West	2017021308	1702.19	0	1702.19
West	2017021309	1754.92	0	1754.92
West	2017021310	1823.69	0	1823.69
West	2017021311	1875.5	0	1875.5
West	2017021312	1908.85	0	1908.85
West	2017021313	1926.73	0	1926.73
West	2017021314	1929.58	0	1929.58
West	2017021315	1929.13	0	1929.13
West	2017021316	1912.13	0	1912.13
West	2017021317	1910.35	0	1910.35
West	2017021318	1968.77	0	1968.77
West	2017021319	1927.12	0	1927.12
West	2017021320	1871.75	0	1871.75
West	2017021321	1798.02	0	1798.02
West	2017021322	1702.39	0	1702.39
West	2017021323	1584.06	0	1584.06
West	2017021400	1405.71	0	1405.71
West	2017021401	1345.28	0	1345.28
West	2017021402	1296.68	0	1296.68
West	2017021403	1266.67	0	1266.67
West	2017021404	1252.99	0	1252.99
West	2017021405	1282.6	0	1282.6
West	2017021406	1353.04	0	1353.04
West	2017021407	1422.96	0	1422.96
West	2017021408	1513.36	0	1513.36
West	2017021409	1619.28	0	1619.28
West	2017021410	1692.86	0	1692.86
West	2017021411	1735.17	0	1735.17
West	2017021412	1742.3	0	1742.3
West	2017021413	1733.53	0	1733.53
West	2017021414	1720.38	0	1720.38
West	2017021415	1704.61	0	1704.61
West	2017021416	1676.51	0	1676.51
West	2017021417	1689.04	0	1689.04
West	2017021418	1778.88	0	1778.88
West	2017021419	1764.05	0	1764.05
West	2017021420	1717.31	0	1717.31
West	2017021421	1656.36	0	1656.36
West	2017021422	1577.21	0	1577.21
West	2017021423	1476.19	0	1476.19
West	2017021500	1389.45	0	1389.45
West	2017021501	1313.91	0	1313.91
West	2017021502	1273.56	0	1273.56
West	2017021503	1249.55	0	1249.55
West	2017021504	1246.42	0	1246.42
West	2017021505	1262.89	0	1262.89
West	2017021506	1316.39	0	1316.39
West	2017021507	1368.65	0	1368.65
West	2017021508	1443.98	0	1443.98
West	2017021509	1542.34	0	1542.34
West	2017021510	1605.16	0	1605.16
West	2017021511	1647.16	0	1647.16
West	2017021512	1682.73	0	1682.73
West	2017021513	1699.32	0	1699.32
West	2017021514	1707.67	0	1707.67
West	2017021515	1706.54	0	1706.54
West	2017021516	1688.85	0	1688.85
West	2017021517	1702.12	0	1702.12
West	2017021518	1762.67	0	1762.67
West	2017021519	1786.77	0	1786.77
West	2017021520	1754.97	0	1754.97
West	2017021521	1683.29	0	1683.29
West	2017021522	1578.62	0	1578.62
West	2017021523	1451.8	0	1451.8
West	2017021600	1337.16	0	1337.16
West	2017021601	1269.68	0	1269.68
West	2017021602	1224.18	0	1224.18
West	2017021603	1206.56	0	1206.56
West	2017021604	1229.19	0	1229.19
West	2017021605	1303.61	0	1303.61
West	2017021606	1436.3	0	1436.3
West	2017021607	1517.6	0	1517.6
West	2017021608	1558.02	0	1558.02
West	2017021609	1628.56	0	1628.56
West	2017021610	1691.47	0	1691.47
West	2017021611	1729.66	0	1729.66
West	2017021612	1744.43	0	1744.43
West	2017021613	1747.12	0	1747.12
West	2017021614	1744.31	0	1744.31
West	2017021615	1739.08	0	1739.08
West	2017021616	1745.48	0	1745.48
West	2017021617	1781.11	0	1781.11
West	2017021618	1881.83	0	1881.83
West	2017021619	1874.11	0	1874.11
West	2017021620	1828.36	0	1828.36
West	2017021621	1734.67	0	1734.67
West	2017021622	1597.53	0	1597.53
West	2017021623	1440.71	0	1440.71
West	2017021700	1352.59	0	1352.59
West	2017021701	1291.01	0	1291.01
West	2017021702	1256.38	0	1256.38
West	2017021703	1242.87	0	1242.87
West	2017021704	1271.42	0	1271.42
West	2017021705	1368.45	0	1368.45
West	2017021706	1582.28	0	1582.28
West	2017021707	1678.76	0	1678.76
West	2017021708	1675.91	0	1675.91
West	2017021709	1704.64	0	1704.64
West	2017021710	1746.53	0	1746.53
West	2017021711	1779.53	0	1779.53
West	2017021712	1809.09	0	1809.09
West	2017021713	1825.85	0	1825.85
West	2017021714	1829.66	0	1829.66
West	2017021715	1836.25	0	1836.25
West	2017021716	1870.22	0	1870.22
West	2017021717	1945.78	0	1945.78
West	2017021718	2044.18	0	2044.18
West	2017021719	2038.08	0	2038.08
West	2017021720	1998.77	0	1998.77
West	2017021721	1903.7	0	1903.7
West	2017021722	1762.25	0	1762.25
West	2017021723	1611.8	0	1611.8
West	2017021800	1506.89	0	1506.89
West	2017021801	1451.35	0	1451.35
West	2017021802	1423.73	0	1423.73
West	2017021803	1416.47	0	1416.47
West	2017021804	1445.85	0	1445.85
West	2017021805	1569.08	0	1569.08
West	2017021806	1795.52	0	1795.52
West	2017021807	1871.72	0	1871.72
West	2017021808	1841.96	0	1841.96
West	2017021809	1824.03	0	1824.03
West	2017021810	1815.31	0	1815.31
West	2017021811	1795.95	0	1795.95
West	2017021812	1760.91	0	1760.91
West	2017021813	1717.73	0	1717.73
West	2017021814	1694.24	0	1694.24
West	2017021815	1686.49	0	1686.49
West	2017021816	1706.37	0	1706.37
West	2017021817	1763.92	0	1763.92
West	2017021818	1891.31	0	1891.31
West	2017021819	1893.5	0	1893.5
West	2017021820	1859.83	0	1859.83
West	2017021821	1776.75	0	1776.75
West	2017021822	1643.76	0	1643.76
West	2017021823	1494.64	0	1494.64
West	2017021900	1395.59	0	1395.59
West	2017021901	1346.66	0	1346.66
West	2017021902	1327.11	0	1327.11
West	2017021903	1316.55	0	1316.55
West	2017021904	1341.42	0	1341.42
West	2017021905	1470.06	0	1470.06
West	2017021906	1692.6	0	1692.6
West	2017021907	1775.06	0	1775.06
West	2017021908	1746.85	0	1746.85
West	2017021909	1748.27	0	1748.27
West	2017021910	1730.83	0	1730.83
West	2017021911	1688.74	0	1688.74
West	2017021912	1656.58	0	1656.58
West	2017021913	1643.22	0	1643.22
West	2017021914	1639.26	0	1639.26
West	2017021915	1640.35	0	1640.35
West	2017021916	1658.03	0	1658.03
West	2017021917	1673.41	0	1673.41
West	2017021918	1779.55	0	1779.55
West	2017021919	1800.95	0	1800.95
West	2017021920	1770.58	0	1770.58
West	2017021921	1695.67	0	1695.67
West	2017021922	1574.02	0	1574.02
West	2017021923	1445.68	0	1445.68
West	2017022000	1355.46	0	1355.46
West	2017022001	1311.65	0	1311.65
West	2017022002	1289.82	0	1289.82
West	2017022003	1276.99	0	1276.99
West	2017022004	1311.52	0	1311.52
West	2017022005	1427.79	0	1427.79
West	2017022006	1646.14	0	1646.14
West	2017022007	1730.21	0	1730.21
West	2017022008	1705.51	0	1705.51
West	2017022009	1707.57	0	1707.57
West	2017022010	1696.17	0	1696.17
West	2017022011	1675.43	0	1675.43
West	2017022012	1677.68	0	1677.68
West	2017022013	1679.97	0	1679.97
West	2017022014	1687.75	0	1687.75
West	2017022015	1692.07	0	1692.07
West	2017022016	1700.66	0	1700.66
West	2017022017	1698.94	0	1698.94
West	2017022018	1768.96	0	1768.96
West	2017022019	1742.91	0	1742.91
West	2017022020	1694.27	0	1694.27
West	2017022021	1631.73	0	1631.73
West	2017022022	1546.65	0	1546.65
West	2017022023	1445.74	0	1445.74
West	2017022100	1348.37	0	1348.37
West	2017022101	1291.71	0	1291.71
West	2017022102	1264.89	0	1264.89
West	2017022103	1246.76	0	1246.76
West	2017022104	1250.91	0	1250.91
West	2017022105	1289.78	0	1289.78
West	2017022106	1355.56	0	1355.56
West	2017022107	1429.24	0	1429.24
West	2017022108	1500.78	0	1500.78
West	2017022109	1562.73	0	1562.73
West	2017022110	1608.07	0	1608.07
West	2017022111	1646.62	0	1646.62
West	2017022112	1687.64	0	1687.64
West	2017022113	1736.68	0	1736.68
West	2017022114	1779.83	0	1779.83
West	2017022115	1809.82	0	1809.82
West	2017022116	1799.87	0	1799.87
West	2017022117	1784.42	0	1784.42
West	2017022118	1816.95	0	1816.95
West	2017022119	1770.12	0	1770.12
West	2017022120	1701.96	0	1701.96
West	2017022121	1624.64	0	1624.64
West	2017022122	1540.8	0	1540.8
West	2017022123	1433.72	0	1433.72
West	2017022200	1342.08	0	1342.08
West	2017022201	1272.69	0	1272.69
West	2017022202	1232.39	0	1232.39
West	2017022203	1220.34	0	1220.34
West	2017022204	1227.9	0	1227.9
West	2017022205	1258.08	0	1258.08
West	2017022206	1320.03	0	1320.03
West	2017022207	1384.37	0	1384.37
West	2017022208	1457.56	0	1457.56
West	2017022209	1521.78	0	1521.78
West	2017022210	1544.59	0	1544.59
West	2017022211	1545.98	0	1545.98
West	2017022212	1549.94	0	1549.94
West	2017022213	1553.18	0	1553.18
West	2017022214	1549.55	0	1549.55
West	2017022215	1557.91	0	1557.91
West	2017022216	1568.73	0	1568.73
West	2017022217	1597.02	0	1597.02
West	2017022218	1719.78	0	1719.78
West	2017022219	1754.5	0	1754.5
West	2017022220	1724.66	0	1724.66
West	2017022221	1655.65	0	1655.65
West	2017022222	1541.81	0	1541.81
West	2017022223	1420.06	0	1420.06
West	2017022300	1319.37	0	1319.37
West	2017022301	1282.33	0	1282.33
West	2017022302	1276.34	0	1276.34
West	2017022303	1295.29	0	1295.29
West	2017022304	1355.05	0	1355.05
West	2017022305	1516.61	0	1516.61
West	2017022306	1787.01	0	1787.01
West	2017022307	1876.43	0	1876.43
West	2017022308	1806.44	0	1806.44
West	2017022309	1729.94	0	1729.94
West	2017022310	1671.14	0	1671.14
West	2017022311	1645.45	0	1645.45
West	2017022312	1632.95	0	1632.95
West	2017022313	1639.9	0	1639.9
West	2017022314	1650.45	0	1650.45
West	2017022315	1673.35	0	1673.35
West	2017022316	1692.41	0	1692.41
West	2017022317	1702.18	0	1702.18
West	2017022318	1789.98	0	1789.98
West	2017022319	1811.75	0	1811.75
West	2017022320	1770.08	0	1770.08
West	2017022321	1680.52	0	1680.52
West	2017022322	1551.41	0	1551.41
West	2017022323	1408.22	0	1408.22
West	2017022400	1336.65	0	1336.65
West	2017022401	1288.54	0	1288.54
West	2017022402	1270.51	0	1270.51
West	2017022403	1272.92	0	1272.92
West	2017022404	1315.13	0	1315.13
West	2017022405	1448.41	0	1448.41
West	2017022406	1689.35	0	1689.35
West	2017022407	1749.03	0	1749.03
West	2017022408	1682.73	0	1682.73
West	2017022409	1668.62	0	1668.62
West	2017022410	1668.41	0	1668.41
West	2017022411	1691.32	0	1691.32
West	2017022412	1724.88	0	1724.88
West	2017022413	1768.01	0	1768.01
West	2017022414	1818.66	0	1818.66
West	2017022415	1863.17	0	1863.17
West	2017022416	1885.33	0	1885.33
West	2017022417	1874.16	0	1874.16
West	2017022418	1949.25	0	1949.25
West	2017022419	1951.78	0	1951.78
West	2017022420	1903.38	0	1903.38
West	2017022421	1801.13	0	1801.13
West	2017022422	1656.35	0	1656.35
West	2017022423	1497.97	0	1497.97
West	2017022500	1378.28	0	1378.28
West	2017022501	1306.76	0	1306.76
West	2017022502	1261.63	0	1261.63
West	2017022503	1229.21	0	1229.21
West	2017022504	1245.06	0	1245.06
West	2017022505	1328.75	0	1328.75
West	2017022506	1539.96	0	1539.96
West	2017022507	1608.7	0	1608.7
West	2017022508	1590.76	0	1590.76
West	2017022509	1609.16	0	1609.16
West	2017022510	1631.28	0	1631.28
West	2017022511	1646.28	0	1646.28
West	2017022512	1658.89	0	1658.89
West	2017022513	1669.47	0	1669.47
West	2017022514	1676.36	0	1676.36
West	2017022515	1678.26	0	1678.26
West	2017022516	1684.42	0	1684.42
West	2017022517	1702.47	0	1702.47
West	2017022518	1809.85	0	1809.85
West	2017022519	1824.58	0	1824.58
West	2017022520	1793.12	0	1793.12
West	2017022521	1714.81	0	1714.81
West	2017022522	1590.88	0	1590.88
West	2017022523	1460.59	0	1460.59
West	2017022600	1375.44	0	1375.44
West	2017022601	1342.14	0	1342.14
West	2017022602	1334.71	0	1334.71
West	2017022603	1354.89	0	1354.89
West	2017022604	1419.15	0	1419.15
West	2017022605	1583.91	0	1583.91
West	2017022606	1854.96	0	1854.96
West	2017022607	1952.67	0	1952.67
West	2017022608	1906.41	0	1906.41
West	2017022609	1865.17	0	1865.17
West	2017022610	1812.84	0	1812.84
West	2017022611	1748.39	0	1748.39
West	2017022612	1693.16	0	1693.16
West	2017022613	1657.76	0	1657.76
West	2017022614	1627.68	0	1627.68
West	2017022615	1621.05	0	1621.05
West	2017022616	1635.6	0	1635.6
West	2017022617	1677.34	0	1677.34
West	2017022618	1836.29	0	1836.29
West	2017022619	1899.94	0	1899.94
West	2017022620	1909.64	0	1909.64
West	2017022621	1864.74	0	1864.74
West	2017022622	1760.68	0	1760.68
West	2017022623	1649.22	0	1649.22
West	2017022700	1586.13	0	1586.13
West	2017022701	1555.53	0	1555.53
West	2017022702	1550.64	0	1550.64
West	2017022703	1570.55	0	1570.55
West	2017022704	1629.06	0	1629.06
West	2017022705	1786.3	0	1786.3
West	2017022706	2038.57	0	2038.57
West	2017022707	2113.95	0	2113.95
West	2017022708	2058.89	0	2058.89
West	2017022709	2012.86	0	2012.86
West	2017022710	1936.86	0	1936.86
West	2017022711	1853.28	0	1853.28
West	2017022712	1783.43	0	1783.43
West	2017022713	1751.3	0	1751.3
West	2017022714	1745.72	0	1745.72
West	2017022715	1768.22	0	1768.22
West	2017022716	1814.14	0	1814.14
West	2017022717	1884.92	0	1884.92
West	2017022718	1991.6	0	1991.6
West	2017022719	1991.82	0	1991.82
West	2017022720	1962.38	0	1962.38
West	2017022721	1908.47	0	1908.47
West	2017022722	1822.67	0	1822.67
West	2017022723	1719.43	0	1719.43
West	2017022800	1645.48	0	1645.48
West	2017022801	1608.83	0	1608.83
West	2017022802	1590.52	0	1590.52
West	2017022803	1594.51	0	1594.51
West	2017022804	1616.47	0	1616.47
West	2017022805	1678.95	0	1678.95
West	2017022806	1781.44	0	1781.44
West	2017022807	1887.1	0	1887.1
West	2017022808	1968.49	0	1968.49
West	2017022809	2012.8	0	2012.8
West	2017022810	1986.78	0	1986.78
West	2017022811	1915.36	0	1915.36
West	2017022812	1821.11	0	1821.11
West	2017022813	1738.06	0	1738.06
West	2017022814	1681.01	0	1681.01
West	2017022815	1637.53	0	1637.53
West	2017022816	1630.89	0	1630.89
West	2017022817	1670.94	0	1670.94
West	2017022818	1816.34	0	1816.34
West	2017022819	1887.7	0	1887.7
West	2017022820	1908.59	0	1908.59
West	2017022821	1911.99	0	1911.99
West	2017022822	1880	0	1880
West	2017022823	1837.31	0	1837.31
Northeast	2017020100	2163.9	0	2163.9
Northeast	2017020101	2129.78	0	2129.78
Northeast	2017020102	2099.82	0	2099.82
Northeast	2017020103	2095.45	0	2095.45
Northeast	2017020104	2102.24	0	2102.24
Northeast	2017020105	2137.67	0	2137.67
Northeast	2017020106	2207.36	0	2207.36
Northeast	2017020107	2293.28	0	2293.28
Northeast	2017020108	2372.55	0	2372.55
Northeast	2017020109	2450.02	0	2450.02
Northeast	2017020110	2479.33	0	2479.33
Northeast	2017020111	2467.08	0	2467.08
Northeast	2017020112	2425.26	0	2425.26
Northeast	2017020113	2360.37	0	2360.37
Northeast	2017020114	2297.32	0	2297.32
Northeast	2017020115	2269.85	0	2269.85
Northeast	2017020116	2268.23	0	2268.23
Northeast	2017020117	2381.81	0	2381.81
Northeast	2017020118	2533.07	0	2533.07
Northeast	2017020119	2516.4	0	2516.4
Northeast	2017020120	2464.33	0	2464.33
Northeast	2017020121	2394.66	0	2394.66
Northeast	2017020122	2273.3	0	2273.3
Northeast	2017020123	2137.97	0	2137.97
Northeast	2017020200	2007.72	0	2007.72
Northeast	2017020201	1917.04	0	1917.04
Northeast	2017020202	1863.62	0	1863.62
Northeast	2017020203	1850.01	0	1850.01
Northeast	2017020204	1877.48	0	1877.48
Northeast	2017020205	1958.62	0	1958.62
Northeast	2017020206	2077.76	0	2077.76
Northeast	2017020207	2174.68	0	2174.68
Northeast	2017020208	2262.06	0	2262.06
Northeast	2017020209	2352.35	0	2352.35
Northeast	2017020210	2418.64	0	2418.64
Northeast	2017020211	2456.22	0	2456.22
Northeast	2017020212	2462.87	0	2462.87
Northeast	2017020213	2464.04	0	2464.04
Northeast	2017020214	2459.13	0	2459.13
Northeast	2017020215	2459.37	0	2459.37
Northeast	2017020216	2463.82	0	2463.82
Northeast	2017020217	2558.77	0	2558.77
Northeast	2017020218	2712.2	0	2712.2
Northeast	2017020219	2684.88	0	2684.88
Northeast	2017020220	2618.81	0	2618.81
Northeast	2017020221	2511.9	0	2511.9
Northeast	2017020222	2331.96	0	2331.96
Northeast	2017020223	2138.45	0	2138.45
Northeast	2017020300	2020.57	0	2020.57
Northeast	2017020301	1945.91	0	1945.91
Northeast	2017020302	1916.65	0	1916.65
Northeast	2017020303	1929.81	0	1929.81
