timepoint_id	timestamp	timeseries
1417	2018030100	2018_03
1418	2018030101	2018_03
1419	2018030102	2018_03
1420	2018030103	2018_03
1421	2018030104	2018_03
1422	2018030105	2018_03
1423	2018030106	2018_03
1424	2018030107	2018_03
1425	2018030108	2018_03
1426	2018030109	2018_03
1427	2018030110	2018_03
1428	2018030111	2018_03
1429	2018030112	2018_03
1430	2018030113	2018_03
1431	2018030114	2018_03
1432	2018030115	2018_03
1433	2018030116	2018_03
1434	2018030117	2018_03
1435	2018030118	2018_03
1436	2018030119	2018_03
1437	2018030120	2018_03
1438	2018030121	2018_03
1439	2018030122	2018_03
1440	2018030123	2018_03
1441	2018030200	2018_03
1442	2018030201	2018_03
1443	2018030202	2018_03
1444	2018030203	2018_03
1445	2018030204	2018_03
1446	2018030205	2018_03
1447	2018030206	2018_03
1448	2018030207	2018_03
1449	2018030208	2018_03
1450	2018030209	2018_03
1451	2018030210	2018_03
1452	2018030211	2018_03
1453	2018030212	2018_03
1454	2018030213	2018_03
1455	2018030214	2018_03
1456	2018030215	2018_03
1457	2018030216	2018_03
1458	2018030217	2018_03
1459	2018030218	2018_03
1460	2018030219	2018_03
1461	2018030220	2018_03
1462	2018030221	2018_03
1463	2018030222	2018_03
1464	2018030223	2018_03
1465	2018030300	2018_03
1466	2018030301	2018_03
1467	2018030302	2018_03
1468	2018030303	2018_03
1469	2018030304	2018_03
1470	2018030305	2018_03
1471	2018030306	2018_03
1472	2018030307	2018_03
1473	2018030308	2018_03
1474	2018030309	2018_03
1475	2018030310	2018_03
1476	2018030311	2018_03
1477	2018030312	2018_03
1478	2018030313	2018_03
1479	2018030314	2018_03
1480	2018030315	2018_03
1481	2018030316	2018_03
1482	2018030317	2018_03
1483	2018030318	2018_03
1484	2018030319	2018_03
1485	2018030320	2018_03
1486	2018030321	2018_03
1487	2018030322	2018_03
1488	2018030323	2018_03
1489	2018030400	2018_03
1490	2018030401	2018_03
1491	2018030402	2018_03
1492	2018030403	2018_03
1493	2018030404	2018_03
1494	2018030405	2018_03
1495	2018030406	2018_03
1496	2018030407	2018_03
1497	2018030408	2018_03
1498	2018030409	2018_03
1499	2018030410	2018_03
1500	2018030411	2018_03
1501	2018030412	2018_03
1502	2018030413	2018_03
1503	2018030414	2018_03
1504	2018030415	2018_03
1505	2018030416	2018_03
1506	2018030417	2018_03
1507	2018030418	2018_03
1508	2018030419	2018_03
1509	2018030420	2018_03
1510	2018030421	2018_03
1511	2018030422	2018_03
1512	2018030423	2018_03
1513	2018030500	2018_03
1514	2018030501	2018_03
1515	2018030502	2018_03
1516	2018030503	2018_03
1517	2018030504	2018_03
1518	2018030505	2018_03
1519	2018030506	2018_03
1520	2018030507	2018_03
1521	2018030508	2018_03
1522	2018030509	2018_03
1523	2018030510	2018_03
1524	2018030511	2018_03
1525	2018030512	2018_03
1526	2018030513	2018_03
1527	2018030514	2018_03
1528	2018030515	2018_03
1529	2018030516	2018_03
1530	2018030517	2018_03
1531	2018030518	2018_03
1532	2018030519	2018_03
1533	2018030520	2018_03
1534	2018030521	2018_03
1535	2018030522	2018_03
1536	2018030523	2018_03
1537	2018030600	2018_03
1538	2018030601	2018_03
1539	2018030602	2018_03
1540	2018030603	2018_03
1541	2018030604	2018_03
1542	2018030605	2018_03
1543	2018030606	2018_03
1544	2018030607	2018_03
1545	2018030608	2018_03
1546	2018030609	2018_03
1547	2018030610	2018_03
1548	2018030611	2018_03
1549	2018030612	2018_03
1550	2018030613	2018_03
1551	2018030614	2018_03
1552	2018030615	2018_03
1553	2018030616	2018_03
1554	2018030617	2018_03
1555	2018030618	2018_03
1556	2018030619	2018_03
1557	2018030620	2018_03
1558	2018030621	2018_03
1559	2018030622	2018_03
1560	2018030623	2018_03
1561	2018030700	2018_03
1562	2018030701	2018_03
1563	2018030702	2018_03
1564	2018030703	2018_03
1565	2018030704	2018_03
1566	2018030705	2018_03
1567	2018030706	2018_03
1568	2018030707	2018_03
1569	2018030708	2018_03
1570	2018030709	2018_03
1571	2018030710	2018_03
1572	2018030711	2018_03
1573	2018030712	2018_03
1574	2018030713	2018_03
1575	2018030714	2018_03
1576	2018030715	2018_03
1577	2018030716	2018_03
1578	2018030717	2018_03
1579	2018030718	2018_03
1580	2018030719	2018_03
1581	2018030720	2018_03
1582	2018030721	2018_03
1583	2018030722	2018_03
1584	2018030723	2018_03
1585	2018030800	2018_03
1586	2018030801	2018_03
1587	2018030802	2018_03
1588	2018030803	2018_03
1589	2018030804	2018_03
1590	2018030805	2018_03
1591	2018030806	2018_03
1592	2018030807	2018_03
1593	2018030808	2018_03
1594	2018030809	2018_03
1595	2018030810	2018_03
1596	2018030811	2018_03
1597	2018030812	2018_03
1598	2018030813	2018_03
1599	2018030814	2018_03
1600	2018030815	2018_03
1601	2018030816	2018_03
1602	2018030817	2018_03
1603	2018030818	2018_03
1604	2018030819	2018_03
1605	2018030820	2018_03
1606	2018030821	2018_03
1607	2018030822	2018_03
1608	2018030823	2018_03
1609	2018030900	2018_03
1610	2018030901	2018_03
1611	2018030902	2018_03
1612	2018030903	2018_03
1613	2018030904	2018_03
1614	2018030905	2018_03
1615	2018030906	2018_03
1616	2018030907	2018_03
1617	2018030908	2018_03
1618	2018030909	2018_03
1619	2018030910	2018_03
1620	2018030911	2018_03
1621	2018030912	2018_03
1622	2018030913	2018_03
1623	2018030914	2018_03
1624	2018030915	2018_03
1625	2018030916	2018_03
1626	2018030917	2018_03
1627	2018030918	2018_03
1628	2018030919	2018_03
1629	2018030920	2018_03
1630	2018030921	2018_03
1631	2018030922	2018_03
1632	2018030923	2018_03
1633	2018031000	2018_03
1634	2018031001	2018_03
1635	2018031002	2018_03
1636	2018031003	2018_03
1637	2018031004	2018_03
1638	2018031005	2018_03
1639	2018031006	2018_03
1640	2018031007	2018_03
1641	2018031008	2018_03
1642	2018031009	2018_03
1643	2018031010	2018_03
1644	2018031011	2018_03
1645	2018031012	2018_03
1646	2018031013	2018_03
1647	2018031014	2018_03
1648	2018031015	2018_03
1649	2018031016	2018_03
1650	2018031017	2018_03
1651	2018031018	2018_03
1652	2018031019	2018_03
1653	2018031020	2018_03
1654	2018031021	2018_03
1655	2018031022	2018_03
1656	2018031023	2018_03
1657	2018031100	2018_03
1658	2018031101	2018_03
1659	2018031102	2018_03
1660	2018031103	2018_03
1661	2018031104	2018_03
1662	2018031105	2018_03
1663	2018031106	2018_03
1664	2018031107	2018_03
1665	2018031108	2018_03
1666	2018031109	2018_03
1667	2018031110	2018_03
1668	2018031111	2018_03
1669	2018031112	2018_03
1670	2018031113	2018_03
1671	2018031114	2018_03
1672	2018031115	2018_03
1673	2018031116	2018_03
1674	2018031117	2018_03
1675	2018031118	2018_03
1676	2018031119	2018_03
1677	2018031120	2018_03
1678	2018031121	2018_03
1679	2018031122	2018_03
1680	2018031123	2018_03
1681	2018031200	2018_03
1682	2018031201	2018_03
1683	2018031202	2018_03
1684	2018031203	2018_03
