timepoint_id	timestamp	timeseries
4345	2017070100	2017_07
4346	2017070101	2017_07
4347	2017070102	2017_07
4348	2017070103	2017_07
4349	2017070104	2017_07
4350	2017070105	2017_07
4351	2017070106	2017_07
4352	2017070107	2017_07
4353	2017070108	2017_07
4354	2017070109	2017_07
4355	2017070110	2017_07
4356	2017070111	2017_07
4357	2017070112	2017_07
4358	2017070113	2017_07
4359	2017070114	2017_07
4360	2017070115	2017_07
4361	2017070116	2017_07
4362	2017070117	2017_07
4363	2017070118	2017_07
4364	2017070119	2017_07
4365	2017070120	2017_07
4366	2017070121	2017_07
4367	2017070122	2017_07
4368	2017070123	2017_07
4369	2017070200	2017_07
4370	2017070201	2017_07
4371	2017070202	2017_07
4372	2017070203	2017_07
4373	2017070204	2017_07
4374	2017070205	2017_07
4375	2017070206	2017_07
4376	2017070207	2017_07
4377	2017070208	2017_07
4378	2017070209	2017_07
4379	2017070210	2017_07
4380	2017070211	2017_07
4381	2017070212	2017_07
4382	2017070213	2017_07
4383	2017070214	2017_07
4384	2017070215	2017_07
4385	2017070216	2017_07
4386	2017070217	2017_07
4387	2017070218	2017_07
4388	2017070219	2017_07
4389	2017070220	2017_07
4390	2017070221	2017_07
4391	2017070222	2017_07
4392	2017070223	2017_07
4393	2017070300	2017_07
4394	2017070301	2017_07
4395	2017070302	2017_07
4396	2017070303	2017_07
4397	2017070304	2017_07
4398	2017070305	2017_07
4399	2017070306	2017_07
4400	2017070307	2017_07
4401	2017070308	2017_07
4402	2017070309	2017_07
4403	2017070310	2017_07
4404	2017070311	2017_07
4405	2017070312	2017_07
4406	2017070313	2017_07
4407	2017070314	2017_07
4408	2017070315	2017_07
4409	2017070316	2017_07
4410	2017070317	2017_07
4411	2017070318	2017_07
4412	2017070319	2017_07
4413	2017070320	2017_07
4414	2017070321	2017_07
4415	2017070322	2017_07
4416	2017070323	2017_07
4417	2017070400	2017_07
4418	2017070401	2017_07
4419	2017070402	2017_07
4420	2017070403	2017_07
4421	2017070404	2017_07
4422	2017070405	2017_07
4423	2017070406	2017_07
4424	2017070407	2017_07
