timepoint_id	timestamp	timeseries
8017	2017120100	2017_12
8018	2017120101	2017_12
8019	2017120102	2017_12
8020	2017120103	2017_12
8021	2017120104	2017_12
8022	2017120105	2017_12
8023	2017120106	2017_12
8024	2017120107	2017_12
8025	2017120108	2017_12
8026	2017120109	2017_12
8027	2017120110	2017_12
8028	2017120111	2017_12
8029	2017120112	2017_12
8030	2017120113	2017_12
8031	2017120114	2017_12
8032	2017120115	2017_12
8033	2017120116	2017_12
8034	2017120117	2017_12
8035	2017120118	2017_12
8036	2017120119	2017_12
8037	2017120120	2017_12
8038	2017120121	2017_12
8039	2017120122	2017_12
8040	2017120123	2017_12
8041	2017120200	2017_12
8042	2017120201	2017_12
8043	2017120202	2017_12
8044	2017120203	2017_12
8045	2017120204	2017_12
8046	2017120205	2017_12
8047	2017120206	2017_12
8048	2017120207	2017_12
8049	2017120208	2017_12
8050	2017120209	2017_12
8051	2017120210	2017_12
8052	2017120211	2017_12
8053	2017120212	2017_12
8054	2017120213	2017_12
8055	2017120214	2017_12
8056	2017120215	2017_12
8057	2017120216	2017_12
8058	2017120217	2017_12
8059	2017120218	2017_12
8060	2017120219	2017_12
8061	2017120220	2017_12
8062	2017120221	2017_12
8063	2017120222	2017_12
8064	2017120223	2017_12
8065	2017120300	2017_12
8066	2017120301	2017_12
8067	2017120302	2017_12
8068	2017120303	2017_12
8069	2017120304	2017_12
8070	2017120305	2017_12
8071	2017120306	2017_12
8072	2017120307	2017_12
8073	2017120308	2017_12
8074	2017120309	2017_12
8075	2017120310	2017_12
8076	2017120311	2017_12
8077	2017120312	2017_12
8078	2017120313	2017_12
8079	2017120314	2017_12
8080	2017120315	2017_12
8081	2017120316	2017_12
8082	2017120317	2017_12
8083	2017120318	2017_12
8084	2017120319	2017_12
8085	2017120320	2017_12
8086	2017120321	2017_12
8087	2017120322	2017_12
8088	2017120323	2017_12
8089	2017120400	2017_12
8090	2017120401	2017_12
8091	2017120402	2017_12
8092	2017120403	2017_12
8093	2017120404	2017_12
8094	2017120405	2017_12
8095	2017120406	2017_12
8096	2017120407	2017_12
8097	2017120408	2017_12
8098	2017120409	2017_12
8099	2017120410	2017_12
8100	2017120411	2017_12
8101	2017120412	2017_12
8102	2017120413	2017_12
8103	2017120414	2017_12
8104	2017120415	2017_12
8105	2017120416	2017_12
8106	2017120417	2017_12
8107	2017120418	2017_12
8108	2017120419	2017_12
8109	2017120420	2017_12
8110	2017120421	2017_12
8111	2017120422	2017_12
8112	2017120423	2017_12
8113	2017120500	2017_12
8114	2017120501	2017_12
8115	2017120502	2017_12
8116	2017120503	2017_12
8117	2017120504	2017_12
8118	2017120505	2017_12
8119	2017120506	2017_12
8120	2017120507	2017_12
8121	2017120508	2017_12
8122	2017120509	2017_12
8123	2017120510	2017_12
8124	2017120511	2017_12
8125	2017120512	2017_12
8126	2017120513	2017_12
8127	2017120514	2017_12
8128	2017120515	2017_12
8129	2017120516	2017_12
8130	2017120517	2017_12
8131	2017120518	2017_12
8132	2017120519	2017_12
8133	2017120520	2017_12
8134	2017120521	2017_12
8135	2017120522	2017_12
8136	2017120523	2017_12
8137	2017120600	2017_12
8138	2017120601	2017_12
8139	2017120602	2017_12
8140	2017120603	2017_12
8141	2017120604	2017_12
8142	2017120605	2017_12
8143	2017120606	2017_12
8144	2017120607	2017_12
8145	2017120608	2017_12
8146	2017120609	2017_12
8147	2017120610	2017_12
8148	2017120611	2017_12
8149	2017120612	2017_12
8150	2017120613	2017_12
8151	2017120614	2017_12
8152	2017120615	2017_12
8153	2017120616	2017_12
8154	2017120617	2017_12
8155	2017120618	2017_12
8156	2017120619	2017_12
8157	2017120620	2017_12
8158	2017120621	2017_12
8159	2017120622	2017_12
8160	2017120623	2017_12
8161	2017120700	2017_12
8162	2017120701	2017_12
8163	2017120702	2017_12
8164	2017120703	2017_12
8165	2017120704	2017_12
8166	2017120705	2017_12
8167	2017120706	2017_12
8168	2017120707	2017_12
8169	2017120708	2017_12
8170	2017120709	2017_12
8171	2017120710	2017_12
8172	2017120711	2017_12
8173	2017120712	2017_12
8174	2017120713	2017_12
8175	2017120714	2017_12
8176	2017120715	2017_12
8177	2017120716	2017_12
8178	2017120717	2017_12
8179	2017120718	2017_12
8180	2017120719	2017_12
8181	2017120720	2017_12
8182	2017120721	2017_12
8183	2017120722	2017_12
8184	2017120723	2017_12
8185	2017120800	2017_12
8186	2017120801	2017_12
8187	2017120802	2017_12
8188	2017120803	2017_12
8189	2017120804	2017_12
8190	2017120805	2017_12
8191	2017120806	2017_12
8192	2017120807	2017_12
8193	2017120808	2017_12
8194	2017120809	2017_12
8195	2017120810	2017_12
8196	2017120811	2017_12
8197	2017120812	2017_12
8198	2017120813	2017_12
8199	2017120814	2017_12
